b1,b2,b3,o
1,2,3,10.6
1,2,4,29.0
1,2,5,9.5
1,2,6,109.2
1,3,2,13.6
1,3,4,37.0
1,3,5,11.8
1,3,6,140.5
1,4,2,51.6
1,4,3,92.8
1,4,5,50.7
1,4,6,267.2
1,5,2,14.8
1,5,3,17.3
1,5,4,48.3
1,5,6,146.1
1,6,2,212.1
1,6,3,657.5
1,6,4,444.2
1,6,5,410.9
2,1,3,27.7
2,1,4,59.5
2,1,5,21.5
2,1,6,222.1
2,3,1,50.5
2,3,4,140.5
2,3,5,37.3
2,3,6,357.3
2,4,1,158.0
2,4,3,216.2
2,4,5,131.5
2,4,6,632.2
2,5,1,40.1
2,5,3,51.1
2,5,4,112.5
2,5,6,243.5
2,6,1,1174.0
2,6,3,1174.0
2,6,4,843.0
2,6,5,644.6
3,1,2,26.4
3,1,4,98.7
3,1,5,20.2
3,1,6,432.5
3,2,1,68.2
3,2,4,169.4
3,2,5,62.5
3,2,6,463.0
3,4,1,212.1
3,4,2,234.8
3,4,5,168.6
3,4,6,483.4
3,5,1,57.3
3,5,2,64.0
3,5,4,144.1
3,5,6,281.0
3,6,1,1264.0
3,6,2,1095.0
3,6,4,939.3
3,6,5,888.5
4,1,2,210.7
4,1,3,276.2
4,1,5,135.8
4,1,6,684.9
4,2,1,250.9
4,2,3,382.2
4,2,5,328.7
4,2,6,670.9
4,3,1,293.5
4,3,2,373.6
4,3,5,357.3
4,3,6,566.8
4,5,1,238.2
4,5,2,283.4
4,5,3,349.7
4,5,6,444.2
4,6,1,1217.0
4,6,2,939.3
4,6,3,821.9
4,6,5,764.5
5,1,2,33.7
5,1,3,40.0
5,1,4,92.6
5,1,6,121.7
5,2,1,59.7
5,2,3,71.1
5,2,4,136.4
5,2,6,267.2
5,3,1,74.5
5,3,2,79.4
5,3,4,199.2
5,3,6,338.9
5,4,1,328.7
5,4,2,192.2
5,4,3,258.8
5,4,6,521.8
5,6,1,498.1
5,6,2,426.9
5,6,3,657.5
5,6,4,632.2
6,1,2,1565.0
6,1,3,2191.0
6,1,4,3653.0
6,1,5,2191.0
6,2,1,2529.0
6,2,3,1643.0
6,2,4,1060.0
6,2,5,1826.0
6,3,1,4109.0
6,3,2,1826.0
6,3,4,1429.0
6,3,5,1643.0
6,4,1,2739.0
6,4,2,1369.0
6,4,3,2191.0
6,4,5,2529.0
6,5,1,1933.0
6,5,2,1933.0
6,5,3,1826.0
6,5,4,1494.0
