b1,b2,b3,o
1,2,3,31.3
1,2,4,67.6
1,2,5,50.5
1,2,6,40.7
1,3,2,49.8
1,3,4,136.5
1,3,5,75.1
1,3,6,110.4
1,4,2,187.2
1,4,3,271.9
1,4,5,228.2
1,4,6,258.4
1,5,2,101.5
1,5,3,134.2
1,5,4,226.5
1,5,6,211.2
1,6,2,95.3
1,6,3,179.7
1,6,4,351.3
1,6,5,295.0
2,1,3,16.1
2,1,4,50.5
2,1,5,32.0
2,1,6,19.4
2,3,1,18.5
2,3,4,41.0
2,3,5,17.7
2,3,6,10.6
2,4,1,84.9
2,4,3,75.8
2,4,5,69.0
2,4,6,57.4
2,5,1,46.0
2,5,3,38.7
2,5,4,81.4
2,5,6,24.6
2,6,1,37.8
2,6,3,17.8
2,6,4,68.8
2,6,5,28.2
3,1,2,50.6
3,1,4,147.5
3,1,5,123.5
3,1,6,92.7
3,2,1,41.0
3,2,4,85.9
3,2,5,57.5
3,2,6,27.0
3,4,1,386.0
3,4,2,235.1
3,4,5,406.1
3,4,6,322.3
3,5,1,185.0
3,5,2,110.4
3,5,4,422.5
3,5,6,199.1
3,6,1,118.8
3,6,2,50.2
3,6,4,381.3
3,6,5,208.4
4,1,2,274.3
4,1,3,481.0
4,1,5,367.8
4,1,6,473.7
4,2,1,292.2
4,2,3,269.5
4,2,5,224.9
4,2,6,201.7
4,3,1,512.6
4,3,2,590.0
4,3,5,638.1
4,3,6,727.2
4,5,1,312.7
4,5,2,240.5
4,5,3,590.0
4,5,6,284.2
4,6,1,548.6
4,6,2,351.3
4,6,3,845.1
4,6,5,416.9
5,1,2,145.4
5,1,3,224.9
5,1,4,329.1
5,1,6,262.7
5,2,1,124.5
5,2,3,131.3
5,2,4,174.6
5,2,6,95.9
5,3,1,262.7
5,3,2,183.9
5,3,4,638.1
5,3,6,300.6
5,4,1,473.7
5,4,2,336.2
5,4,3,694.9
5,4,6,453.1
5,6,1,295.0
5,6,2,148.2
5,6,3,359.4
5,6,4,496.3
6,1,2,166.3
6,1,3,289.5
6,1,4,710.6
6,1,5,558.4
6,2,1,112.4
6,2,3,49.2
6,2,4,209.8
6,2,5,104.5
6,3,1,248.1
6,3,2,72.0
6,3,4,579.0
6,3,5,292.2
6,4,1,893.4
6,4,2,473.7
6,4,3,947.5
6,4,5,801.8
6,5,1,395.8
6,5,2,186.1
6,5,3,446.7
6,5,4,613.1
