b1,b2,b3,o
1,2,3,24.1
1,2,4,31.1
1,2,5,159.9
1,2,6,74.7
1,3,2,32.8
1,3,4,55.9
1,3,5,110.9
1,3,6,156.2
1,4,2,77.2
1,4,3,82.8
1,4,5,343.8
1,4,6,143.2
1,5,2,185.8
1,5,3,191.0
1,5,4,229.2
1,5,6,687.6
1,6,2,191.0
1,6,3,143.2
1,6,4,149.4
1,6,5,625.0
2,1,3,21.6
2,1,4,29.7
2,1,5,180.9
2,1,6,51.6
2,3,1,21.1
2,3,4,7.5
2,3,5,65.4
2,3,6,10.0
2,4,1,34.5
2,4,3,15.2
2,4,5,125.0
2,4,6,18.3
2,5,1,343.8
2,5,3,214.8
2,5,4,361.8
2,5,6,208.3
2,6,1,67.4
2,6,3,26.7
2,6,4,33.2
2,6,5,202.2
3,1,2,70.8
3,1,4,85.9
3,1,5,149.4
3,1,6,116.5
3,2,1,49.1
3,2,4,27.7
3,2,5,102.6
3,2,6,32.2
3,4,1,95.5
3,4,2,54.5
3,4,5,312.5
3,4,6,114.6
3,5,1,327.4
3,5,2,167.7
3,5,4,343.8
3,5,6,298.9
3,6,1,107.4
3,6,2,87.0
3,6,4,122.7
3,6,5,404.4
4,1,2,112.7
4,1,3,171.9
4,1,5,146.2
4,1,6,312.5
4,2,1,109.1
4,2,3,73.9
4,2,5,214.8
4,2,6,110.9
4,3,1,152.8
4,3,2,95.5
4,3,5,327.4
4,3,6,254.6
4,5,1,458.4
4,5,2,286.5
4,5,3,361.8
4,5,6,286.5
4,6,1,429.7
4,6,2,134.8
4,6,3,275.0
4,6,5,361.8
5,1,2,458.4
5,1,3,312.5
5,1,4,429.7
5,1,6,312.5
5,2,1,286.5
5,2,3,298.9
5,2,4,298.9
5,2,6,404.4
5,3,1,764.0
5,3,2,286.5
5,3,4,764.0
5,3,6,687.6
5,4,1,573.0
5,4,2,528.9
5,4,3,859.5
5,4,6,458.4
5,6,1,286.5
5,6,2,404.4
5,6,3,859.5
5,6,4,859.5
6,1,2,286.5
6,1,3,573.0
6,1,4,1375.0
6,1,5,687.6
6,2,1,275.0
6,2,3,125.0
6,2,4,171.9
6,2,5,264.4
6,3,1,429.7
6,3,2,167.7
6,3,4,361.8
6,3,5,458.4
6,4,1,982.2
6,4,2,229.2
6,4,3,528.9
6,4,5,491.1
6,5,1,687.6
6,5,2,327.4
6,5,3,404.4
6,5,4,429.7
