b1,b2,b3,o
1,2,3,13.8
1,2,4,10.1
1,2,5,95.5
1,2,6,80.1
1,3,2,23.0
1,3,4,21.6
1,3,5,111.6
1,3,6,129.2
1,4,2,14.2
1,4,3,24.7
1,4,5,136.0
1,4,6,85.9
1,5,2,246.2
1,5,3,217.5
1,5,4,328.2
1,5,6,471.0
1,6,2,172.5
1,6,3,270.8
1,6,4,211.5
1,6,5,515.8
2,1,3,21.2
2,1,4,16.2
2,1,5,144.0
2,1,6,92.5
2,3,1,37.0
2,3,4,19.2
2,3,5,175.2
2,3,6,102.9
2,4,1,23.9
2,4,3,17.1
2,4,5,109.8
2,4,6,57.3
2,5,1,501.5
2,5,3,423.1
2,5,4,413.4
2,5,6,536.2
2,6,1,395.3
2,6,3,347.2
2,6,4,216.6
2,6,5,703.4
3,1,2,74.6
3,1,4,54.8
3,1,5,272.1
3,1,6,245.0
3,2,1,81.8
3,2,4,32.4
3,2,5,313.0
3,2,6,168.2
3,4,1,57.3
3,4,2,34.4
3,4,5,227.5
3,4,6,104.7
3,5,1,644.8
3,5,2,668.7
3,5,4,419.8
3,5,6,588.7
3,6,1,608.5
3,6,2,483.6
3,6,4,213.2
3,6,5,373.5
4,1,2,33.5
4,1,3,52.4
4,1,5,128.6
4,1,6,91.8
4,2,1,31.7
4,2,3,20.0
4,2,5,92.7
4,2,6,58.7
4,3,1,57.4
4,3,2,32.5
4,3,5,143.6
4,3,6,86.6
4,5,1,205.1
4,5,2,161.2
4,5,3,264.2
4,5,6,198.4
4,6,1,163.1
4,6,2,117.7
4,6,3,137.8
4,6,5,170.8
5,1,2,1003.0
5,1,3,796.5
5,1,4,984.8
5,1,6,950.2
5,2,1,967.2
5,2,3,933.8
5,2,4,629.8
5,2,6,918.0
5,3,1,1021.0
5,3,2,1003.0
5,3,4,967.2
5,3,6,1692.0
5,4,1,1152.0
5,4,2,694.4
5,4,3,1003.0
5,4,6,1021.0
5,6,1,1504.0
5,6,2,1321.0
5,6,3,2708.0
5,6,4,1692.0
6,1,2,762.8
6,1,3,1041.0
6,1,4,859.7
6,1,5,1747.0
6,2,1,762.8
6,2,3,443.9
6,2,4,407.2
6,2,5,1021.0
6,3,1,1083.0
6,3,2,637.2
6,3,4,459.0
6,3,5,1425.0
6,4,1,741.9
6,4,2,395.3
6,4,3,479.3
6,4,5,1203.0
6,5,1,1934.0
6,5,2,1128.0
6,5,3,1747.0
6,5,4,1747.0
