b1,b2,b3,o
1,2,3,9.6
1,2,4,14.8
1,2,5,40.3
1,2,6,74.5
1,3,2,8.8
1,3,4,7.6
1,3,5,12.5
1,3,6,50.4
1,4,2,20.5
1,4,3,15.5
1,4,5,26.9
1,4,6,69.0
1,5,2,58.9
1,5,3,34.9
1,5,4,44.1
1,5,6,118.6
1,6,2,209.5
1,6,3,102.5
1,6,4,192.4
1,6,5,214.3
2,1,3,83.0
2,1,4,93.8
2,1,5,192.4
2,1,6,377.2
2,3,1,196.4
2,3,4,241.8
2,3,5,369.8
2,3,6,571.5
2,4,1,224.5
2,4,3,235.7
2,4,5,314.3
2,4,6,449.0
2,5,1,369.8
2,5,3,377.2
2,5,4,319.6
2,5,6,650.4
2,6,1,538.9
2,6,3,538.9
2,6,4,571.5
2,6,5,509.7
3,1,2,52.6
3,1,4,31.5
3,1,5,41.1
3,1,6,93.8
3,2,1,134.7
3,2,4,148.5
3,2,5,254.8
3,2,6,419.1
3,4,1,58.7
3,4,2,153.3
3,4,5,98.7
3,4,6,148.5
3,5,1,121.6
3,5,2,179.6
3,5,4,112.2
3,5,6,273.3
3,6,1,241.8
3,6,2,401.3
3,6,4,232.8
3,6,5,401.3
4,1,2,70.9
4,1,3,52.3
4,1,5,65.4
4,1,6,124.9
4,2,1,155.8
4,2,3,221.9
4,2,5,186.7
4,2,6,294.7
4,3,1,95.7
4,3,2,184.9
4,3,5,98.2
4,3,6,230.0
4,5,1,81.6
4,5,2,148.5
4,5,3,142.8
4,5,6,162.6
4,6,1,200.6
4,6,2,314.3
4,6,3,281.5
4,6,5,221.9
5,1,2,304.2
5,1,3,176.2
5,1,4,198.5
5,1,6,254.8
5,2,1,309.2
5,2,3,377.2
5,2,4,349.2
5,2,6,377.2
5,3,1,205.0
5,3,2,319.6
5,3,4,248.1
5,3,6,449.0
5,4,1,207.2
5,4,2,377.2
5,4,3,224.5
5,4,6,325.2
5,6,1,319.6
5,6,2,483.6
5,6,3,428.6
5,6,4,384.9
6,1,2,496.3
6,1,3,496.3
6,1,4,898.1
6,1,5,1109.0
6,2,1,785.9
6,2,3,554.7
6,2,4,483.6
6,2,5,943.0
6,3,1,608.4
6,3,2,608.4
6,3,4,449.0
6,3,5,1109.0
6,4,1,725.4
6,4,2,523.9
6,4,3,698.5
6,4,5,754.4
6,5,1,898.1
6,5,2,820.0
6,5,3,554.7
6,5,4,785.9
