b1,b2,b3,o
1,2,3,39.9
1,2,4,31.9
1,2,5,139.8
1,2,6,33.3
1,3,2,60.1
1,3,4,24.2
1,3,5,78.3
1,3,6,20.0
1,4,2,30.8
1,4,3,21.4
1,4,5,50.9
1,4,6,4.8
1,5,2,198.9
1,5,3,137.9
1,5,4,191.6
1,5,6,141.7
1,6,2,33.3
1,6,3,16.7
1,6,4,15.6
1,6,5,83.4
2,1,3,149.9
2,1,4,130.9
2,1,5,323.3
2,1,6,139.8
2,3,1,323.3
2,3,4,279.6
2,3,5,258.6
2,3,6,258.6
2,4,1,258.6
2,4,3,344.9
2,4,5,431.1
2,4,6,224.9
2,5,1,333.7
2,5,3,397.9
2,5,4,369.5
2,5,6,413.9
2,6,1,224.9
2,6,3,356.8
2,6,4,258.6
2,6,5,383.2
3,1,2,383.2
3,1,4,102.4
3,1,5,188.1
3,1,6,93.2
3,2,1,304.3
3,2,4,195.2
3,2,5,265.3
3,2,6,246.3
3,4,1,265.3
3,4,2,313.5
3,4,5,492.7
3,4,6,152.1
3,5,1,646.7
3,5,2,431.1
3,5,4,544.6
3,5,6,544.6
3,6,1,143.7
3,6,2,449.9
3,6,4,169.6
3,6,5,470.3
4,1,2,104.5
4,1,3,76.6
4,1,5,61.2
4,1,6,28.3
4,2,1,184.7
4,2,3,246.3
4,2,5,369.5
4,2,6,136.1
4,3,1,240.6
4,3,2,646.7
4,3,5,397.9
4,3,6,120.3
4,5,1,129.3
4,5,2,646.7
4,5,3,235.1
4,5,6,111.2
4,6,1,30.3
4,6,2,89.9
4,6,3,71.8
4,6,5,77.8
5,1,2,574.8
5,1,3,449.9
5,1,4,313.5
5,1,6,287.4
5,2,1,344.9
5,2,3,574.8
5,2,4,304.3
5,2,6,383.2
5,3,1,739.1
5,3,2,470.3
5,3,4,2069.0
5,3,6,940.7
5,4,1,449.9
5,4,2,940.7
5,4,3,1149.0
5,4,6,344.9
5,6,1,413.9
5,6,2,689.8
5,6,3,1149.0
5,6,4,544.6
6,1,2,60.8
6,1,3,51.9
6,1,4,22.9
6,1,5,145.7
6,2,1,141.7
6,2,3,224.9
6,2,4,132.6
6,2,5,413.9
6,3,1,101.4
6,3,2,252.3
6,3,4,116.2
6,3,5,449.9
6,4,1,25.4
6,4,2,68.5
6,4,3,61.9
6,4,5,102.4
6,5,1,492.7
6,5,2,646.7
6,5,3,574.8
6,5,4,356.8
