b1,b2,b3,o
1,2,3,7.2
1,2,4,8.1
1,2,5,8.4
1,2,6,28.8
1,3,2,24.1
1,3,4,59.3
1,3,5,49.5
1,3,6,117.0
1,4,2,22.5
1,4,3,63.7
1,4,5,40.8
1,4,6,69.5
1,5,2,28.2
1,5,3,64.3
1,5,4,62.5
1,5,6,149.5
1,6,2,76.5
1,6,3,246.0
1,6,4,224.8
1,6,5,244.1
2,1,3,14.4
2,1,4,16.3
2,1,5,14.1
2,1,6,41.8
2,3,1,36.8
2,3,4,175.0
2,3,5,46.7
2,3,6,166.6
2,4,1,53.1
2,4,3,153.1
2,4,5,104.1
2,4,6,166.6
2,5,1,39.9
2,5,3,86.3
2,5,4,136.7
2,5,6,275.3
2,6,1,149.8
2,6,3,606.8
2,6,4,405.8
2,6,5,625.0
3,1,2,79.5
3,1,4,219.3
3,1,5,191.1
3,1,6,395.5
3,2,1,152.8
3,2,4,204.2
3,2,5,261.5
3,2,6,618.8
3,4,1,437.0
3,4,2,419.4
3,4,5,651.0
3,4,6,868.1
3,5,1,229.7
3,5,2,328.9
3,5,4,710.2
3,5,6,735.3
3,6,1,563.0
3,6,2,771.6
3,6,4,992.1
3,6,5,976.6
4,1,2,60.8
4,1,3,205.6
4,1,5,104.8
4,1,6,214.7
4,2,1,97.6
4,2,3,365.5
4,2,5,183.8
4,2,6,259.3
4,3,1,395.5
4,3,2,563.0
4,3,5,905.8
4,3,6,961.5
4,5,1,121.8
4,5,2,159.8
4,5,3,403.2
4,5,6,220.0
4,6,1,315.6
4,6,2,306.3
4,6,3,822.4
4,6,5,452.9
5,1,2,112.4
5,1,3,196.5
5,1,4,178.5
5,1,6,339.6
5,2,1,139.5
5,2,3,268.2
5,2,4,267.1
5,2,6,525.2
5,3,1,416.6
5,3,2,300.4
5,3,4,771.6
5,3,6,1008.0
5,4,1,254.0
5,4,2,341.5
5,4,3,631.3
5,4,6,500.0
5,6,1,625.0
5,6,2,822.4
5,6,3,992.1
5,6,4,771.6
6,1,2,261.5
6,1,3,694.4
6,1,4,637.7
6,1,5,919.1
6,2,1,306.3
6,2,3,961.5
6,2,4,612.7
6,2,5,1077.0
6,3,1,833.3
6,3,2,1059.0
6,3,4,1179.0
6,3,5,1562.0
6,4,1,538.8
6,4,2,744.0
6,4,3,1388.0
6,4,5,947.0
6,5,1,905.8
6,5,2,1225.0
6,5,3,1358.0
6,5,4,1008.0
