b1,b2,b3,o
1,2,3,3.2
1,2,4,7.1
1,2,5,15.5
1,2,6,20.7
1,3,2,6.4
1,3,4,10.4
1,3,5,16.3
1,3,6,29.6
1,4,2,18.6
1,4,3,21.3
1,4,5,39.4
1,4,6,52.0
1,5,2,43.5
1,5,3,45.3
1,5,4,79.6
1,5,6,98.3
1,6,2,75.8
1,6,3,81.3
1,6,4,151.4
1,6,5,168.0
2,1,3,55.9
2,1,4,114.6
2,1,5,175.2
2,1,6,199.1
2,3,1,188.5
2,3,4,558.3
2,3,5,542.4
2,3,6,837.5
2,4,1,415.7
2,4,3,482.6
2,4,5,876.2
2,4,6,889.9
2,5,1,632.8
2,5,3,593.2
2,5,4,1211.0
2,5,6,1139.0
2,6,1,780.2
2,6,3,1186.0
2,6,4,965.3
2,6,5,1964.0
3,1,2,85.7
3,1,4,136.9
3,1,5,144.1
3,1,6,257.7
3,2,1,174.7
3,2,4,329.2
3,2,5,403.9
3,2,6,662.2
3,4,1,387.4
3,4,2,625.8
3,4,5,654.6
3,4,6,1095.0
3,5,1,395.5
3,5,2,463.0
3,5,4,619.0
3,5,6,1074.0
3,6,1,918.6
3,6,2,1162.0
3,6,4,1898.0
3,6,5,2109.0
4,1,2,358.2
4,1,3,415.7
4,1,5,605.9
4,1,6,486.8
4,2,1,448.4
4,2,3,918.6
4,2,5,933.7
4,2,6,780.2
4,3,1,495.2
4,3,2,1017.0
4,3,5,965.3
4,3,6,1898.0
4,5,1,1054.0
4,5,2,1186.0
4,5,3,1627.0
4,5,6,1837.0
4,6,1,1162.0
4,6,2,1035.0
4,6,3,2034.0
4,6,5,1675.0
5,1,2,542.4
5,1,3,418.7
5,1,4,791.0
5,1,6,694.5
5,2,1,639.9
5,2,3,904.0
5,2,4,802.2
5,2,6,1294.0
5,3,1,662.2
5,3,2,791.0
5,3,4,2712.0
5,3,6,2588.0
5,4,1,982.0
5,4,2,1186.0
5,4,3,2476.0
5,4,6,1725.0
5,6,1,1017.0
5,6,2,2190.0
5,6,3,2847.0
5,6,4,3559.0
6,1,2,527.3
6,1,3,837.5
6,1,4,1116.0
6,1,5,1116.0
6,2,1,965.3
6,2,3,1265.0
6,2,4,1498.0
6,2,5,1898.0
6,3,1,1582.0
6,3,2,1460.0
6,3,4,2847.0
6,3,5,2034.0
6,4,1,3559.0
6,4,2,1964.0
6,4,3,3797.0
6,4,5,3350.0
6,5,1,1460.0
6,5,2,2476.0
6,5,3,2034.0
6,5,4,2712.0
