b1,b2,b3,o
1,2,3,38.8
1,2,4,25.8
1,2,5,31.0
1,2,6,110.3
1,3,2,49.5
1,3,4,37.1
1,3,5,34.0
1,3,6,127.7
1,4,2,26.2
1,4,3,34.5
1,4,5,16.4
1,4,6,93.5
1,5,2,44.2
1,5,3,40.9
1,5,4,23.9
1,5,6,95.7
1,6,2,305.4
1,6,3,272.3
1,6,4,292.3
1,6,5,263.2
2,1,3,63.1
2,1,4,43.5
2,1,5,43.2
2,1,6,155.7
2,3,1,134.4
2,3,4,133.8
2,3,5,105.2
2,3,6,369.4
2,4,1,53.5
2,4,3,92.0
2,4,5,33.7
2,4,6,137.5
2,5,1,63.9
2,5,3,104.9
2,5,4,48.8
2,5,6,138.3
2,6,1,439.2
2,6,3,722.0
2,6,4,437.2
2,6,5,419.8
3,1,2,93.9
3,1,4,72.7
3,1,5,61.0
3,1,6,252.8
3,2,1,171.1
3,2,4,173.9
3,2,5,140.9
3,2,6,437.2
3,4,1,100.2
3,4,2,158.8
3,4,5,69.8
3,4,6,290.5
3,5,1,112.7
3,5,2,125.9
3,5,4,96.3
3,5,6,262.5
3,6,1,706.0
3,6,2,750.4
3,6,4,657.3
3,6,5,544.6
4,1,2,42.8
4,1,3,50.9
4,1,5,21.1
4,1,6,96.9
4,2,1,67.5
4,2,3,116.9
4,2,5,42.5
4,2,6,164.3
4,3,1,92.8
4,3,2,140.1
4,3,5,59.6
4,3,6,262.5
4,5,1,21.1
4,5,2,37.3
4,5,3,38.2
4,5,6,46.2
4,6,1,217.1
4,6,2,292.3
4,6,3,317.7
4,6,5,123.9
5,1,2,100.1
5,1,3,92.4
5,1,4,47.1
5,1,6,178.1
5,2,1,124.1
5,2,3,215.1
5,2,4,119.4
5,2,6,302.5
5,3,1,130.9
5,3,2,214.1
5,3,4,116.2
5,3,6,397.1
5,4,1,38.0
5,4,2,68.8
5,4,3,77.4
5,4,6,84.7
5,6,1,339.1
5,6,2,526.5
5,6,3,509.6
5,6,4,226.3
6,1,2,685.6
6,1,3,866.4
6,1,4,756.4
6,1,5,756.4
6,2,1,1035.0
6,2,3,1361.0
6,2,4,1134.0
6,2,5,1206.0
6,3,1,1444.0
6,3,2,1381.0
6,3,4,1134.0
6,3,5,882.5
6,4,1,722.0
6,4,2,992.8
6,4,3,1003.0
6,4,5,317.7
6,5,1,599.4
6,5,2,992.8
6,5,3,722.0
6,5,4,301.6
