b1,b2,b3,o
1,2,3,8.2
1,2,4,7.2
1,2,5,31.1
1,2,6,14.5
1,3,2,8.7
1,3,4,8.1
1,3,5,33.4
1,3,6,15.1
1,4,2,10.2
1,4,3,12.6
1,4,5,36.2
1,4,6,11.7
1,5,2,89.6
1,5,3,85.1
1,5,4,97.7
1,5,6,81.3
1,6,2,42.2
1,6,3,45.3
1,6,4,31.5
1,6,5,73.2
2,1,3,91.7
2,1,4,100.5
2,1,5,256.2
2,1,6,136.7
2,3,1,250.6
2,3,4,508.6
2,3,5,461.2
2,3,6,586.2
2,4,1,402.2
2,4,3,576.5
2,4,5,1330.0
2,4,6,540.4
2,5,1,473.8
2,5,3,449.2
2,5,4,1503.0
2,5,6,576.5
2,6,1,596.3
2,6,3,1080.0
2,6,4,1235.0
2,6,5,1153.0
3,1,2,130.5
3,1,4,115.6
3,1,5,191.1
3,1,6,205.8
3,2,1,335.8
3,2,4,596.3
3,2,5,437.8
3,2,6,586.2
3,4,1,298.1
3,4,2,606.8
3,4,5,1192.0
3,4,6,557.9
3,5,1,617.6
3,5,2,540.4
3,5,4,988.3
3,5,6,1153.0
3,6,1,864.7
3,6,2,1153.0
3,6,4,1115.0
3,6,5,988.3
4,1,2,144.7
4,1,3,192.1
4,1,5,335.8
4,1,6,99.6
4,2,1,300.7
4,2,3,1017.0
4,2,5,1503.0
4,2,6,349.4
4,3,1,393.0
4,3,2,1235.0
4,3,5,1281.0
4,3,6,751.9
4,5,1,437.8
4,5,2,1572.0
4,5,3,1330.0
4,5,6,665.2
4,6,1,170.3
4,6,2,375.9
4,6,3,640.5
4,6,5,823.5
5,1,2,617.6
5,1,3,467.4
5,1,4,617.6
5,1,6,617.6
5,2,1,804.4
5,2,3,735.9
5,2,4,1080.0
5,2,6,1383.0
5,3,1,910.2
5,3,2,665.2
5,3,4,1820.0
5,3,6,1192.0
5,4,1,988.3
5,4,2,1383.0
5,4,3,1647.0
5,4,6,1017.0
5,6,1,886.9
5,6,2,1572.0
5,6,3,1383.0
5,6,4,2034.0
6,1,2,393.0
6,1,3,516.2
6,1,4,243.5
6,1,5,843.6
6,2,1,628.9
6,2,3,1017.0
6,2,4,823.5
6,2,5,1820.0
6,3,1,1080.0
6,3,2,1647.0
6,3,4,960.8
6,3,5,1572.0
6,4,1,306.1
6,4,2,823.5
6,4,3,988.3
6,4,5,1647.0
6,5,1,1441.0
6,5,2,1017.0
6,5,3,823.5
6,5,4,1330.0
