b1,b2,b3,o
1,2,3,15.4
1,2,4,8.7
1,2,5,40.3
1,2,6,22.4
1,3,2,35.7
1,3,4,60.8
1,3,5,86.5
1,3,6,106.9
1,4,2,18.8
1,4,3,55.7
1,4,5,93.1
1,4,6,56.1
1,5,2,90.7
1,5,3,155.1
1,5,4,171.9
1,5,6,208.7
1,6,2,79.5
1,6,3,230.7
1,6,4,134.8
1,6,5,289.8
2,1,3,19.0
2,1,4,9.8
2,1,5,46.7
2,1,6,20.8
2,3,1,49.8
2,3,4,45.1
2,3,5,106.6
2,3,6,73.4
2,4,1,16.4
2,4,3,35.7
2,4,5,58.1
2,4,6,24.2
2,5,1,120.9
2,5,3,187.5
2,5,4,146.4
2,5,6,124.5
2,6,1,64.0
2,6,3,149.8
2,6,4,66.8
2,6,5,145.8
3,1,2,137.0
3,1,4,188.0
3,1,5,237.7
3,1,6,327.7
3,2,1,167.0
3,2,4,145.5
3,2,5,337.2
3,2,6,244.4
3,4,1,255.0
3,4,2,210.6
3,4,5,523.4
3,4,6,425.1
3,5,1,407.8
3,5,2,449.6
3,5,4,708.5
3,5,6,835.0
3,6,1,779.3
3,6,2,490.5
3,6,4,974.2
3,6,5,1298.0
4,1,2,39.2
4,1,3,119.9
4,1,5,153.8
4,1,6,76.4
4,2,1,35.2
4,2,3,80.0
4,2,5,78.8
4,2,6,45.1
4,3,1,217.8
4,3,2,189.5
4,3,5,412.6
4,3,6,293.4
4,5,1,166.2
4,5,2,130.3
4,5,3,297.2
4,5,6,142.5
4,6,1,131.3
4,6,2,94.4
4,6,3,292.2
4,6,5,182.6
5,1,2,200.9
5,1,3,422.5
5,1,4,400.8
5,1,6,455.4
5,2,1,276.1
5,2,3,483.7
5,2,4,337.2
5,2,6,343.8
5,3,1,620.7
5,3,2,552.3
5,3,4,1252.0
5,3,6,270.8
5,4,1,452.5
5,4,2,318.8
5,4,3,708.5
5,4,6,438.4
5,6,1,887.9
5,6,2,473.9
5,6,3,1275.0
5,6,4,708.5
6,1,2,212.5
6,1,3,570.2
6,1,4,357.8
6,1,5,788.1
6,2,1,195.9
6,2,3,314.5
6,2,4,176.2
6,2,5,278.3
6,3,1,1046.0
6,3,2,579.7
6,3,4,974.2
6,3,5,1798.0
6,4,1,412.6
6,4,2,223.3
6,4,3,865.9
6,4,5,655.5
6,5,1,1031.0
6,5,2,565.6
6,5,3,361.5
6,5,4,762.4
