b1,b2,b3,o
1,2,3,32.9
1,2,4,106.9
1,2,5,49.8
1,2,6,55.0
1,3,2,65.1
1,3,4,164.0
1,3,5,74.3
1,3,6,82.0
1,4,2,106.9
1,4,3,130.3
1,4,5,134.0
1,4,6,97.1
1,5,2,49.5
1,5,3,109.3
1,5,4,198.2
1,5,6,83.4
1,6,2,61.7
1,6,3,144.1
1,6,4,221.3
1,6,5,146.4
2,1,3,58.0
2,1,4,104.5
2,1,5,66.0
2,1,6,40.1
2,3,1,59.1
2,3,4,49.8
2,3,5,21.6
2,3,6,19.0
2,4,1,85.7
2,4,3,58.0
2,4,5,43.2
2,4,6,29.8
2,5,1,86.5
2,5,3,50.6
2,5,4,100.1
2,5,6,33.3
2,6,1,79.9
2,6,3,49.5
2,6,4,53.1
2,6,5,36.4
3,1,2,105.7
3,1,4,173.0
3,1,5,122.0
3,1,6,88.9
3,2,1,89.7
3,2,4,56.9
3,2,5,58.0
3,2,6,41.3
3,4,1,169.9
3,4,2,101.2
3,4,5,139.9
3,4,6,79.9
3,5,1,173.0
3,5,2,99.1
3,5,4,164.0
3,5,6,80.6
3,6,1,139.9
3,6,2,84.9
3,6,4,164.0
3,6,5,109.3
4,1,2,123.5
4,1,3,137.9
4,1,5,158.6
4,1,6,130.3
4,2,1,126.8
4,2,3,96.1
4,2,5,63.0
4,2,6,50.0
4,3,1,151.0
4,3,2,113.2
4,3,5,142.0
4,3,6,101.2
4,5,1,116.0
4,5,2,66.5
4,5,3,116.0
4,5,6,55.9
4,6,1,173.0
4,6,2,61.7
4,6,3,108.1
4,6,5,99.1
5,1,2,122.0
5,1,3,317.2
5,1,4,257.2
5,1,6,103.4
5,2,1,146.4
5,2,3,103.4
5,2,4,113.2
5,2,6,71.5
5,3,1,288.3
5,3,2,158.6
5,3,4,206.8
5,3,6,122.0
5,4,1,237.9
5,4,2,128.6
5,4,3,328.1
5,4,6,108.1
5,6,1,122.0
5,6,2,67.4
5,6,3,90.6
5,6,4,109.3
6,1,2,173.0
6,1,3,432.5
6,1,4,559.8
6,1,5,475.8
6,2,1,237.9
6,2,3,114.6
6,2,4,132.1
6,2,5,111.9
6,3,1,559.8
6,3,2,232.1
6,3,4,594.7
6,3,5,352.4
6,4,1,453.1
6,4,2,186.6
6,4,3,559.8
6,4,5,244.0
6,5,1,413.7
6,5,2,126.8
6,5,3,279.9
6,5,4,206.8
