b1,b2,b3,o
1,2,3,14.2
1,2,4,12.2
1,2,5,26.6
1,2,6,56.3
1,3,2,16.2
1,3,4,7.8
1,3,5,15.1
1,3,6,28.8
1,4,2,11.8
1,4,3,8.5
1,4,5,9.1
1,4,6,19.8
1,5,2,35.0
1,5,3,32.3
1,5,4,24.1
1,5,6,47.7
1,6,2,93.5
1,6,3,84.5
1,6,4,64.1
1,6,5,78.8
2,1,3,154.1
2,1,4,187.0
2,1,5,270.2
2,1,6,501.8
2,3,1,327.9
2,3,4,409.8
2,3,5,534.6
2,3,6,1229.0
2,4,1,319.3
2,4,3,459.6
2,4,5,702.6
2,4,6,638.7
2,5,1,512.3
2,5,3,496.8
2,5,4,780.7
2,5,6,464.0
2,6,1,1229.0
2,6,3,1294.0
2,6,4,1329.0
2,6,5,1294.0
3,1,2,121.1
3,1,4,65.0
3,1,5,104.8
3,1,6,171.3
3,2,1,319.3
3,2,4,435.2
3,2,5,424.0
3,2,6,768.5
3,4,1,120.5
3,4,2,367.0
3,4,5,435.2
3,4,6,464.0
3,5,1,276.3
3,5,2,477.5
3,5,4,420.3
3,5,6,833.6
3,6,1,894.2
3,6,2,1003.0
3,6,4,806.3
3,6,5,928.0
4,1,2,92.9
4,1,3,56.5
4,1,5,49.8
4,1,6,109.7
4,2,1,239.9
4,2,3,477.5
4,2,5,406.4
4,2,6,486.9
4,3,1,113.5
4,3,2,447.1
4,3,5,409.8
4,3,6,455.4
4,5,1,85.2
4,5,2,330.1
4,5,3,309.3
4,5,6,249.6
4,6,1,384.2
4,6,2,614.8
4,6,3,427.6
4,6,5,496.8
5,1,2,296.2
5,1,3,208.4
5,1,4,151.3
5,1,6,277.8
5,2,1,546.5
5,2,3,571.9
5,2,4,578.6
5,2,6,622.5
5,3,1,399.8
5,3,2,614.8
5,3,4,683.1
5,3,6,1069.0
5,4,1,190.6
5,4,2,655.8
5,4,3,578.6
5,4,6,507.0
5,6,1,501.8
5,6,2,1117.0
5,6,3,1117.0
5,6,4,983.7
6,1,2,552.6
6,1,3,468.4
6,1,4,528.8
6,1,5,517.7
6,2,1,1446.0
6,2,3,1756.0
6,2,4,1405.0
6,2,5,1586.0
6,3,1,806.3
6,3,2,1891.0
6,3,4,655.8
6,3,5,1696.0
6,4,1,1024.0
6,4,2,1586.0
6,4,3,793.3
6,4,5,1446.0
6,5,1,1171.0
6,5,2,1490.0
6,5,3,1586.0
6,5,4,1586.0
