b1,b2,b3,o
1,2,3,33.3
1,2,4,26.3
1,2,5,23.9
1,2,6,106.3
1,3,2,34.5
1,3,4,14.7
1,3,5,11.1
1,3,6,89.7
1,4,2,24.5
1,4,3,17.1
1,4,5,8.8
1,4,6,55.6
1,5,2,22.9
1,5,3,14.3
1,5,4,9.8
1,5,6,44.8
1,6,2,237.4
1,6,3,244.3
1,6,4,169.3
1,6,5,135.1
2,1,3,128.3
2,1,4,155.8
2,1,5,140.3
2,1,6,403.3
2,3,1,233.1
2,3,4,390.9
2,3,5,222.8
2,3,6,668.6
2,4,1,285.4
2,4,3,228.9
2,4,5,309.8
2,4,6,686.7
2,5,1,256.6
2,5,3,379.2
2,5,4,445.7
2,5,6,686.7
2,6,1,1209.0
2,6,3,1104.0
2,6,4,941.0
2,6,5,1209.0
3,1,2,133.7
3,1,4,55.1
3,1,5,46.1
3,1,6,192.4
3,2,1,325.7
3,2,4,172.8
3,2,5,198.5
3,2,6,438.0
3,4,1,120.9
3,4,2,334.3
3,4,5,117.6
3,4,6,334.3
3,5,1,102.8
3,5,2,217.1
3,5,4,136.6
3,5,6,325.7
3,6,1,552.3
3,6,2,604.9
3,6,4,590.9
3,6,5,453.7
4,1,2,109.9
4,1,3,82.7
4,1,5,33.1
4,1,6,153.9
4,2,1,219.0
4,2,3,423.4
4,2,5,226.8
4,2,6,488.6
4,3,1,149.4
4,3,2,352.9
4,3,5,152.1
4,3,6,430.6
4,5,1,45.7
4,5,2,181.4
4,5,3,148.5
4,5,6,146.8
4,6,1,298.9
4,6,2,518.5
4,6,3,705.8
4,6,5,264.6
5,1,2,101.2
5,1,3,51.3
5,1,4,31.3
5,1,6,100.8
5,2,1,162.8
5,2,3,217.1
5,2,4,191.0
5,2,6,352.9
5,3,1,119.2
5,3,2,215.3
5,3,4,146.8
5,3,6,348.0
5,4,1,44.8
5,4,2,200.0
5,4,3,119.2
5,4,6,120.4
5,6,1,170.5
5,6,2,362.9
5,6,3,445.7
5,6,4,185.4
6,1,2,453.7
6,1,3,438.0
6,1,4,423.4
6,1,5,357.8
6,2,1,1058.0
6,2,3,794.0
6,2,4,1270.0
6,2,5,1016.0
6,3,1,1209.0
6,3,2,1588.0
6,3,4,1588.0
6,3,5,1209.0
6,4,1,977.2
6,4,2,1411.0
6,4,3,1954.0
6,4,5,604.9
6,5,1,488.6
6,5,2,686.7
6,5,3,1104.0
6,5,4,529.3
