b1,b2,b3,o
1,2,3,24.2
1,2,4,26.5
1,2,5,42.3
1,2,6,23.4
1,3,2,22.3
1,3,4,16.6
1,3,5,17.9
1,3,6,12.7
1,4,2,33.0
1,4,3,30.1
1,4,5,33.4
1,4,6,22.7
1,5,2,53.9
1,5,3,39.6
1,5,4,47.3
1,5,6,38.4
1,6,2,35.8
1,6,3,23.6
1,6,4,27.3
1,6,5,37.9
2,1,3,81.5
2,1,4,80.5
2,1,5,140.3
2,1,6,90.7
2,3,1,206.3
2,3,4,228.9
2,3,5,294.0
2,3,6,228.9
2,4,1,164.2
2,4,3,276.6
2,4,5,318.1
2,4,6,179.7
2,5,1,348.4
2,5,3,344.8
2,5,4,420.9
2,5,6,417.0
2,6,1,195.0
2,6,3,353.8
2,6,4,288.9
2,6,5,491.0
3,1,2,93.9
3,1,4,56.4
3,1,5,72.5
3,1,6,51.3
3,2,1,208.5
3,2,4,172.4
3,2,5,252.8
3,2,6,234.9
3,4,1,112.2
3,4,2,212.7
3,4,5,156.6
3,4,6,93.7
3,5,1,144.8
3,5,2,258.1
3,5,4,189.3
3,5,6,159.8
3,6,1,91.0
3,6,2,218.6
3,6,4,94.0
3,6,5,139.7
4,1,2,106.1
4,1,3,103.5
4,1,5,93.7
4,1,6,81.5
4,2,1,161.1
4,2,3,254.2
4,2,5,278.8
4,2,6,188.7
4,3,1,155.6
4,3,2,292.1
4,3,5,198.1
4,3,6,142.5
4,5,1,115.4
4,5,2,197.5
4,5,3,157.0
4,5,6,118.4
4,6,1,135.9
4,6,2,236.9
4,6,3,168.3
4,6,5,185.9
5,1,2,196.7
5,1,3,149.1
5,1,4,170.0
5,1,6,135.5
5,2,1,402.1
5,2,3,438.6
5,2,4,379.6
5,2,6,391.7
5,3,1,225.8
5,3,2,340.5
5,3,4,300.5
5,3,6,258.6
5,4,1,220.7
5,4,2,345.7
5,4,3,303.2
5,4,6,236.1
5,6,1,232.8
5,6,2,418.3
5,6,3,268.9
5,6,4,284.7
6,1,2,113.6
6,1,3,86.7
6,1,4,104.8
6,1,5,136.9
6,2,1,221.8
6,2,3,308.7
6,2,4,319.6
6,2,5,513.4
6,3,1,118.9
6,3,2,273.2
6,3,4,154.5
6,3,5,221.4
6,4,1,160.9
6,4,2,275.4
6,4,3,180.7
6,4,5,233.6
6,5,1,225.1
6,5,2,475.5
6,5,3,299.8
6,5,4,292.7
