b1,b2,b3,o
1,2,3,4.4
1,2,4,8.8
1,2,5,6.2
1,2,6,110.2
1,3,2,10.8
1,3,4,22.6
1,3,5,13.9
1,3,6,123.5
1,4,2,19.2
1,4,3,41.3
1,4,5,28.4
1,4,6,162.5
1,5,2,10.7
1,5,3,18.2
1,5,4,29.2
1,5,6,95.1
1,6,2,267.4
1,6,3,404.3
1,6,4,361.3
1,6,5,303.2
2,1,3,38.1
2,1,4,57.2
2,1,5,44.8
2,1,6,424.5
2,3,1,120.8
2,3,4,390.4
2,3,5,280.7
2,3,6,970.4
2,4,1,164.8
2,4,3,441.1
2,4,5,373.2
2,4,6,1415.0
2,5,1,141.5
2,5,3,300.5
2,5,4,399.6
2,5,6,870.9
2,6,1,1617.0
2,6,3,1306.0
2,6,4,1698.0
2,6,5,1476.0
3,1,2,86.2
3,1,4,183.6
3,1,5,118.3
3,1,6,707.6
3,2,1,171.5
3,2,4,566.1
3,2,5,399.6
3,2,6,893.8
3,4,1,506.9
3,4,2,789.9
3,4,5,970.4
3,4,6,2426.0
3,5,1,255.3
3,5,2,390.4
3,5,4,808.7
3,5,6,1617.0
3,6,1,1258.0
3,6,2,1617.0
3,6,4,1617.0
3,6,5,1887.0
4,1,2,148.3
4,1,3,339.6
4,1,5,190.8
4,1,6,499.5
4,2,1,217.7
4,2,3,640.8
4,2,5,435.4
4,2,6,1787.0
4,3,1,556.8
4,3,2,771.9
4,3,5,943.5
4,3,6,1887.0
4,5,1,290.3
4,5,2,499.5
4,5,3,828.4
4,5,6,918.0
4,6,1,1998.0
4,6,2,2426.0
4,6,3,1998.0
4,6,5,2612.0
5,1,2,61.0
5,1,3,98.7
5,1,4,134.2
5,1,6,306.0
5,2,1,116.7
5,2,3,269.5
5,2,4,361.3
5,2,6,918.0
5,3,1,240.8
5,3,2,249.7
5,3,4,754.8
5,3,6,1171.0
5,4,1,333.0
5,4,2,499.5
5,4,3,870.9
5,4,6,1029.0
5,6,1,849.1
5,6,2,1543.0
5,6,3,1476.0
5,6,4,1787.0
6,1,2,1476.0
6,1,3,2122.0
6,1,4,2612.0
6,1,5,1543.0
6,2,1,1787.0
6,2,3,1415.0
6,2,4,4852.0
6,2,5,2612.0
6,3,1,2830.0
6,3,2,1617.0
6,3,4,1306.0
6,3,5,3396.0
6,4,1,3774.0
6,4,2,2830.0
6,4,3,3774.0
6,4,5,3774.0
6,5,1,1029.0
6,5,2,3396.0
6,5,3,2830.0
6,5,4,3396.0
