b1,b2,b3,o
1,2,3,21.4
1,2,4,28.4
1,2,5,63.9
1,2,6,55.0
1,3,2,24.2
1,3,4,29.9
1,3,5,55.4
1,3,6,53.6
1,4,2,46.5
1,4,3,56.0
1,4,5,93.1
1,4,6,71.0
1,5,2,115.8
1,5,3,109.3
1,5,4,139.5
1,5,6,148.5
1,6,2,128.1
1,6,3,135.0
1,6,4,154.6
1,6,5,207.3
2,1,3,30.9
2,1,4,38.1
2,1,5,86.7
2,1,6,60.8
2,3,1,34.8
2,3,4,16.7
2,3,5,41.7
2,3,6,24.9
2,4,1,49.5
2,4,3,28.9
2,4,5,86.2
2,4,6,44.9
2,5,1,207.0
2,5,3,109.2
2,5,4,157.9
2,5,6,166.7
2,6,1,147.6
2,6,3,70.3
2,6,4,86.7
2,6,5,193.5
3,1,2,45.0
3,1,4,53.7
3,1,5,62.1
3,1,6,76.2
3,2,1,45.5
3,2,4,21.6
3,2,5,39.7
3,2,6,29.5
3,4,1,66.4
3,4,2,33.7
3,4,5,62.1
3,4,6,47.1
3,5,1,124.1
3,5,2,88.4
3,5,4,111.6
3,5,6,121.2
3,6,1,159.8
3,6,2,72.3
3,6,4,88.8
3,6,5,173.8
4,1,2,119.3
4,1,3,157.5
4,1,5,244.5
4,1,6,181.0
4,2,1,131.4
4,2,3,59.8
4,2,5,175.7
4,2,6,91.7
4,3,1,171.1
4,3,2,69.0
4,3,5,195.7
4,3,6,109.2
4,5,1,339.0
4,5,2,213.5
4,5,3,270.4
4,5,6,239.2
4,6,1,246.6
4,6,2,154.9
4,6,3,166.5
4,6,5,301.1
5,1,2,317.9
5,1,3,328.1
5,1,4,399.6
5,1,6,365.8
5,2,1,390.8
5,2,3,236.8
5,2,4,320.7
5,2,6,318.6
5,3,1,380.4
5,3,2,237.6
5,3,4,398.4
5,3,6,399.6
5,4,1,708.2
5,4,2,491.6
5,4,3,558.8
5,4,6,524.0
5,6,1,554.4
5,6,2,404.1
5,6,3,455.6
5,6,4,537.8
6,1,2,370.6
6,1,3,415.8
6,1,4,424.5
6,1,5,872.3
6,2,1,407.5
6,2,3,175.1
6,2,4,236.0
6,2,5,501.9
6,3,1,452.7
6,3,2,192.5
6,3,4,233.3
6,3,5,586.3
6,4,1,603.6
6,4,2,274.5
6,4,3,271.9
6,4,5,656.2
6,5,1,841.5
6,5,2,606.1
6,5,3,633.0
6,5,4,627.4
