b1,b2,b3,o
1,2,3,16.3
1,2,4,28.1
1,2,5,16.8
1,2,6,26.9
1,3,2,27.6
1,3,4,45.8
1,3,5,37.6
1,3,6,38.3
1,4,2,50.4
1,4,3,53.0
1,4,5,39.5
1,4,6,56.9
1,5,2,27.0
1,5,3,45.2
1,5,4,47.7
1,5,6,47.0
1,6,2,80.5
1,6,3,90.5
1,6,4,144.1
1,6,5,93.4
2,1,3,29.3
2,1,4,47.4
2,1,5,26.7
2,1,6,39.3
2,3,1,59.9
2,3,4,118.2
2,3,5,83.3
2,3,6,71.6
2,4,1,112.4
2,4,3,159.1
2,4,5,130.7
2,4,6,137.4
2,5,1,61.1
2,5,3,108.2
2,5,4,105.7
2,5,6,70.0
2,6,1,91.0
2,6,3,94.2
2,6,4,174.7
2,6,5,96.2
3,1,2,50.4
3,1,4,79.7
3,1,5,75.6
3,1,6,70.0
3,2,1,71.6
3,2,4,98.9
3,2,5,92.6
3,2,6,72.7
3,4,1,114.0
3,4,2,146.8
3,4,5,176.6
3,4,6,142.9
3,5,1,103.3
3,5,2,122.2
3,5,4,182.7
3,5,6,102.7
3,6,1,116.9
3,6,2,120.4
3,6,4,215.8
3,6,5,129.6
4,1,2,130.7
4,1,3,139.2
4,1,5,130.7
4,1,6,155.3
4,2,1,168.3
4,2,3,207.4
4,2,5,199.7
4,2,6,180.6
4,3,1,152.3
4,3,2,202.2
4,3,5,241.7
4,3,6,251.2
4,5,1,152.3
4,5,2,223.3
4,5,3,267.9
4,5,6,120.8
4,6,1,233.0
4,6,2,243.6
4,6,3,328.1
4,6,5,151.6
5,1,2,97.4
5,1,3,160.7
5,1,4,176.6
5,1,6,111.6
5,2,1,116.0
5,2,3,171.0
5,2,4,182.7
5,2,6,104.0
5,3,1,214.3
5,3,2,200.9
5,3,4,338.4
5,3,6,220.2
5,4,1,234.7
5,4,2,231.3
5,4,3,274.8
5,4,6,175.7
5,6,1,121.3
5,6,2,105.0
5,6,3,171.9
5,6,4,183.7
6,1,2,175.7
6,1,3,203.5
6,1,4,331.5
6,1,5,202.2
6,2,1,223.3
6,2,3,156.8
6,2,4,303.3
6,2,5,153.8
6,3,1,241.7
6,3,2,175.7
6,3,4,361.2
6,3,5,236.4
6,4,1,407.0
6,4,2,345.7
6,4,3,373.9
6,4,5,300.5
6,5,1,231.3
6,5,2,160.7
6,5,3,265.7
6,5,4,303.3
