b1,b2,b3,o
1,2,3,11.9
1,2,4,13.3
1,2,5,9.0
1,2,6,34.1
1,3,2,23.8
1,3,4,36.8
1,3,5,27.0
1,3,6,68.1
1,4,2,26.0
1,4,3,58.4
1,4,5,31.5
1,4,6,64.9
1,5,2,16.5
1,5,3,30.7
1,5,4,39.8
1,5,6,38.4
1,6,2,90.2
1,6,3,146.8
1,6,4,137.9
1,6,5,98.6
2,1,3,31.5
2,1,4,36.5
2,1,5,26.6
2,1,6,84.0
2,3,1,83.6
2,3,4,148.7
2,3,5,89.0
2,3,6,276.4
2,4,1,107.8
2,4,3,191.8
2,4,5,126.5
2,4,6,228.4
2,5,1,48.1
2,5,3,83.9
2,5,4,108.9
2,5,6,125.3
2,6,1,218.8
2,6,3,397.6
2,6,4,383.6
2,6,5,249.3
3,1,2,89.9
3,1,4,109.9
3,1,5,114.6
3,1,6,266.6
3,2,1,139.5
3,2,4,180.5
3,2,5,152.1
3,2,6,403.0
3,4,1,257.9
3,4,2,273.2
3,4,5,287.7
3,4,6,440.0
3,5,1,186.7
3,5,2,172.2
3,5,4,272.6
3,5,6,399.0
3,6,1,633.3
3,6,2,676.2
3,6,4,757.6
3,6,5,814.3
4,1,2,82.7
4,1,3,156.6
4,1,5,113.5
4,1,6,224.5
4,2,1,170.0
4,2,3,319.2
4,2,5,202.5
4,2,6,348.9
4,3,1,344.9
4,3,2,399.0
4,3,5,422.9
4,3,6,527.3
4,5,1,134.0
4,5,2,174.7
4,5,3,325.2
4,5,6,216.0
4,6,1,427.5
4,6,2,418.5
4,6,3,496.6
4,6,5,443.3
5,1,2,30.1
5,1,3,83.0
5,1,4,57.7
5,1,6,77.8
5,2,1,51.7
5,2,3,102.5
5,2,4,136.3
5,2,6,114.1
5,3,1,206.3
5,3,2,180.0
5,3,4,354.1
5,3,6,367.1
5,4,1,157.2
5,4,2,188.5
5,4,3,317.5
5,4,6,214.5
5,6,1,116.3
5,6,2,167.6
5,6,3,262.5
5,6,4,249.9
6,1,2,237.9
6,1,3,435.2
6,1,4,425.9
6,1,5,283.6
6,2,1,251.4
6,2,3,546.5
6,2,4,536.7
6,2,5,376.4
6,3,1,752.8
6,3,2,772.2
6,3,4,825.5
6,3,5,886.7
6,4,1,676.2
6,4,2,687.9
6,4,3,997.5
6,4,5,777.3
6,5,1,271.4
6,5,2,433.7
6,5,3,725.4
6,5,4,513.7
