b1,b2,b3,o
1,2,3,26.2
1,2,4,17.2
1,2,5,18.8
1,2,6,88.0
1,3,2,27.5
1,3,4,13.8
1,3,5,10.2
1,3,6,78.1
1,4,2,21.0
1,4,3,18.3
1,4,5,8.8
1,4,6,50.8
1,5,2,20.3
1,5,3,13.9
1,5,4,9.7
1,5,6,37.8
1,6,2,259.5
1,6,3,261.7
1,6,4,162.9
1,6,5,130.3
2,1,3,167.1
2,1,4,158.1
2,1,5,147.5
2,1,6,469.5
2,3,1,334.2
2,3,4,591.6
2,3,5,367.4
2,3,6,1075.0
2,4,1,340.0
2,4,3,386.7
2,4,5,391.8
2,4,6,1075.0
2,5,1,306.5
2,5,3,558.1
2,5,4,558.1
2,5,6,896.4
2,6,1,1443.0
2,6,3,1972.0
2,6,4,1643.0
2,6,5,2191.0
3,1,2,145.0
3,1,4,48.6
3,1,5,40.7
3,1,6,253.9
3,2,1,372.1
3,2,4,300.3
3,2,5,308.1
3,2,6,748.9
3,4,1,119.5
3,4,2,416.6
3,4,5,107.9
3,4,6,408.0
3,5,1,89.9
3,5,2,301.8
3,5,4,120.7
3,5,6,372.1
3,6,1,939.1
3,6,2,1160.0
3,6,4,896.4
3,6,5,730.4
4,1,2,139.5
4,1,3,93.0
4,1,5,39.3
4,1,6,183.1
4,2,1,291.4
4,2,3,568.9
4,2,5,301.8
4,2,6,591.6
4,3,1,178.7
4,3,2,462.2
4,3,5,164.8
4,3,6,444.8
4,5,1,54.8
4,5,2,210.5
4,5,3,155.7
4,5,6,159.0
4,6,1,431.8
4,6,2,739.5
4,6,3,810.5
4,6,5,358.5
5,1,2,98.4
5,1,3,53.2
5,1,4,37.0
5,1,6,114.0
5,2,1,226.6
5,2,3,346.0
5,2,4,288.6
5,2,6,519.0
5,3,1,137.9
5,3,2,342.0
5,3,4,182.0
5,3,6,413.7
5,4,1,56.0
5,4,2,220.7
5,4,3,136.9
5,4,6,152.4
5,6,1,247.5
5,6,2,616.3
5,6,3,650.1
5,6,4,283.0
6,1,2,687.9
6,1,3,778.5
6,1,4,657.4
6,1,5,458.6
6,2,1,1314.0
6,2,3,1479.0
6,2,4,2191.0
6,2,5,1690.0
6,3,1,1557.0
6,3,2,2275.0
6,3,4,2113.0
6,3,5,1599.0
6,4,1,1056.0
6,4,2,2113.0
6,4,3,2572.0
6,4,5,833.3
6,5,1,650.1
6,5,2,1286.0
6,5,3,1690.0
6,5,4,788.8
