b1,b2,b3,o
1,2,3,58.4
1,2,4,19.6
1,2,5,47.7
1,2,6,47.2
1,3,2,68.4
1,3,4,48.7
1,3,5,72.4
1,3,6,81.6
1,4,2,21.2
1,4,3,47.9
1,4,5,16.7
1,4,6,15.6
1,5,2,99.3
1,5,3,72.9
1,5,4,35.2
1,5,6,35.5
1,6,2,70.4
1,6,3,82.7
1,6,4,36.8
1,6,5,45.8
2,1,3,111.0
2,1,4,90.6
2,1,5,108.0
2,1,6,109.0
2,3,1,183.9
2,3,4,136.9
2,3,5,166.5
2,3,6,241.6
2,4,1,140.0
2,4,3,128.3
2,4,5,72.9
2,4,6,66.2
2,5,1,202.0
2,5,3,171.1
2,5,4,114.1
2,5,6,125.7
2,6,1,202.0
2,6,3,195.6
2,6,4,107.1
2,6,5,157.9
3,1,2,160.0
3,1,4,160.0
3,1,5,141.6
3,1,6,280.0
3,2,1,286.5
3,2,4,131.0
3,2,5,208.8
3,2,6,286.5
3,4,1,308.0
3,4,2,155.9
3,4,5,224.0
3,4,6,136.9
3,5,1,224.0
3,5,2,232.5
3,5,4,251.4
3,5,6,308.0
3,6,1,560.1
3,6,2,352.0
3,6,4,162.1
3,6,5,300.5
4,1,2,81.0
4,1,3,120.8
4,1,5,39.3
4,1,6,35.3
4,2,1,164.3
4,2,3,202.0
4,2,5,102.6
4,2,6,100.1
4,3,1,251.4
4,3,2,198.7
4,3,5,198.7
4,3,6,141.6
4,5,1,50.2
4,5,2,82.7
4,5,3,143.2
4,5,6,20.9
4,6,1,65.8
4,6,2,84.4
4,6,3,154.0
4,6,5,30.7
5,1,2,168.8
5,1,3,202.0
5,1,4,80.0
5,1,6,89.9
5,2,1,220.0
5,2,3,189.5
5,2,4,97.0
5,2,6,143.2
5,3,1,280.0
5,3,2,181.2
5,3,4,293.4
5,3,6,195.6
5,4,1,96.2
5,4,2,124.4
5,4,3,208.8
5,4,6,40.9
5,6,1,105.3
5,6,2,168.8
5,6,3,192.5
5,6,4,48.7
6,1,2,195.6
6,1,3,492.9
6,1,4,148.4
6,1,5,166.5
6,2,1,246.4
6,2,3,251.4
6,2,4,133.9
6,2,5,241.6
6,3,1,684.6
6,3,2,333.0
6,3,4,208.8
6,3,5,513.4
6,4,1,150.2
6,4,2,128.3
6,4,3,212.4
6,4,5,59.2
6,5,1,178.5
6,5,2,256.7
6,5,3,362.4
6,5,4,61.0
