b1,b2,b3,o
1,2,3,10.3
1,2,4,26.1
1,2,5,64.0
1,2,6,29.9
1,3,2,7.3
1,3,4,5.3
1,3,5,26.2
1,3,6,10.1
1,4,2,40.5
1,4,3,17.6
1,4,5,78.8
1,4,6,42.5
1,5,2,135.1
1,5,3,86.9
1,5,4,114.8
1,5,6,162.9
1,6,2,54.7
1,6,3,29.7
1,6,4,74.8
1,6,5,228.4
2,1,3,80.5
2,1,4,183.1
2,1,5,410.4
2,1,6,205.2
2,3,1,139.3
2,3,4,233.2
2,3,5,382.0
2,3,6,260.7
2,4,1,598.9
2,4,3,418.1
2,4,5,583.2
2,4,6,692.5
2,5,1,633.1
2,5,3,291.6
2,5,4,452.2
2,5,6,738.7
2,6,1,312.1
2,6,3,471.5
2,6,4,481.7
2,6,5,633.1
3,1,2,26.9
3,1,4,18.9
3,1,5,50.5
3,1,6,23.2
3,2,1,79.4
3,2,4,148.7
3,2,5,260.7
3,2,6,152.8
3,4,1,45.7
3,4,2,82.3
3,4,5,103.5
3,4,6,76.9
3,5,1,243.5
3,5,2,307.8
3,5,4,270.2
3,5,6,443.2
3,6,1,115.4
3,6,2,230.8
3,6,4,192.7
3,6,5,434.5
4,1,2,165.3
4,1,3,97.2
4,1,5,287.8
4,1,6,226.1
4,2,1,615.6
4,2,3,492.4
4,2,5,1055.0
4,2,6,671.5
4,3,1,145.8
4,3,2,287.8
4,3,5,410.4
4,3,6,257.6
4,5,1,443.2
4,5,2,568.2
4,5,3,583.2
4,5,6,923.4
4,6,1,388.8
4,6,2,791.4
4,6,3,418.1
4,6,5,503.6
5,1,2,540.5
5,1,3,461.7
5,1,4,492.4
5,1,6,633.1
5,2,1,515.3
5,2,3,503.6
5,2,4,598.9
5,2,6,461.7
5,3,1,540.5
5,3,2,434.5
5,3,4,515.3
5,3,6,1055.0
5,4,1,820.8
5,4,2,1007.0
5,4,3,527.6
5,4,6,1582.0
5,6,1,852.3
5,6,2,820.8
5,6,3,764.1
5,6,4,714.8
6,1,2,260.7
6,1,3,243.5
6,1,4,791.4
6,1,5,633.1
6,2,1,426.1
6,2,3,651.8
6,2,4,598.9
6,2,5,692.5
6,3,1,316.5
6,3,2,764.1
6,3,4,418.1
6,3,5,1055.0
6,4,1,615.6
6,4,2,820.8
6,4,3,481.7
6,4,5,583.2
6,5,1,1846.0
6,5,2,820.8
6,5,3,1303.0
6,5,4,1477.0
