b1,b2,b3,o
1,2,3,12.8
1,2,4,6.3
1,2,5,11.0
1,2,6,128.8
1,3,2,26.6
1,3,4,32.6
1,3,5,45.6
1,3,6,196.4
1,4,2,9.9
1,4,3,35.6
1,4,5,14.9
1,4,6,142.5
1,5,2,21.4
1,5,3,43.1
1,5,4,26.3
1,5,6,92.0
1,6,2,159.4
1,6,3,894.8
1,6,4,366.0
1,6,5,503.3
2,1,3,41.4
2,1,4,21.5
2,1,5,30.6
2,1,6,357.9
2,3,1,79.7
2,3,4,66.5
2,3,5,57.7
2,3,6,847.7
2,4,1,42.7
2,4,3,60.3
2,4,5,39.8
2,4,6,1006.0
2,5,1,66.0
2,5,3,80.5
2,5,4,47.0
2,5,6,732.1
2,6,1,335.5
2,6,3,1073.0
2,6,4,1342.0
2,6,5,1610.0
3,1,2,149.1
3,1,4,145.1
3,1,5,173.2
3,1,6,1073.0
3,2,1,146.4
3,2,4,201.3
3,2,5,196.4
3,2,6,619.5
3,4,1,315.8
3,4,2,240.4
3,4,5,473.7
3,4,6,519.6
3,5,1,211.9
3,5,2,287.6
3,5,4,473.7
3,5,6,1239.0
3,6,1,4026.0
3,6,2,1150.0
3,6,4,2301.0
3,6,5,1342.0
4,1,2,41.3
4,1,3,140.0
4,1,5,41.8
4,1,6,357.9
4,2,1,70.6
4,2,3,236.8
4,2,5,66.0
4,2,6,402.6
4,3,1,503.3
4,3,2,732.1
4,3,5,644.3
4,3,6,1464.0
4,5,1,61.4
4,5,2,68.2
4,5,3,383.5
4,5,6,767.0
4,6,1,1342.0
4,6,2,1239.0
4,6,3,2013.0
4,6,5,2684.0
5,1,2,111.8
5,1,3,255.6
5,1,4,78.9
5,1,6,847.7
5,2,1,118.4
5,2,3,328.7
5,2,4,82.6
5,2,6,1073.0
5,3,1,402.6
5,3,2,460.2
5,3,4,671.1
5,3,6,1342.0
5,4,1,89.4
5,4,2,88.9
5,4,3,671.1
5,4,6,947.5
5,6,1,619.5
5,6,2,894.8
5,6,3,1239.0
5,6,4,3221.0
6,1,2,519.6
6,1,3,2013.0
6,1,4,1464.0
6,1,5,2301.0
6,2,1,2301.0
6,2,3,1073.0
6,2,4,2301.0
6,2,5,2301.0
6,3,1,4026.0
6,3,2,1464.0
6,3,4,1789.0
6,3,5,2013.0
6,4,1,1610.0
6,4,2,1464.0
6,4,3,2301.0
6,4,5,1789.0
6,5,1,4026.0
6,5,2,2013.0
6,5,3,1789.0
6,5,4,3221.0
