b1,b2,b3,o
1,2,3,25.8
1,2,4,44.4
1,2,5,41.4
1,2,6,70.3
1,3,2,21.8
1,3,4,14.2
1,3,5,11.1
1,3,6,25.9
1,4,2,61.1
1,4,3,30.9
1,4,5,40.5
1,4,6,72.3
1,5,2,57.4
1,5,3,22.5
1,5,4,46.0
1,5,6,56.8
1,6,2,116.7
1,6,3,85.0
1,6,4,124.0
1,6,5,107.1
2,1,3,108.5
2,1,4,168.0
2,1,5,172.8
2,1,6,222.1
2,3,1,161.7
2,3,4,232.1
2,3,5,188.1
2,3,6,350.9
2,4,1,343.5
2,4,3,324.5
2,4,5,474.7
2,4,6,455.2
2,5,1,303.9
2,5,3,239.7
2,5,4,501.8
2,5,6,511.5
2,6,1,577.2
2,6,3,685.9
2,6,4,749.1
2,6,5,865.8
3,1,2,48.7
3,1,4,25.2
3,1,5,19.7
3,1,6,43.6
3,2,1,110.7
3,2,4,120.7
3,2,5,111.1
3,2,6,192.5
3,4,1,41.8
3,4,2,88.1
3,4,5,33.4
3,4,6,53.9
3,5,1,32.1
3,5,2,75.0
3,5,4,34.4
3,5,6,38.0
3,6,1,131.7
3,6,2,208.1
3,6,4,114.0
3,6,5,84.7
4,1,2,117.5
4,1,3,60.8
4,1,5,81.8
4,1,6,133.2
4,2,1,194.7
4,2,3,221.2
4,2,5,282.4
4,2,6,290.9
4,3,1,67.7
4,3,2,173.8
4,3,5,75.6
4,3,6,120.9
4,5,1,109.9
4,5,2,187.7
4,5,3,89.0
4,5,6,176.7
4,6,1,288.6
4,6,2,382.0
4,6,3,279.8
4,6,5,318.1
5,1,2,134.9
5,1,3,61.7
5,1,4,107.7
5,1,6,121.3
5,2,1,244.5
5,2,3,223.5
5,2,4,328.0
5,2,6,327.5
5,3,1,76.6
5,3,2,170.3
5,3,4,96.3
5,3,6,100.4
5,4,1,153.5
5,4,2,312.0
5,4,3,121.7
5,4,6,239.2
5,6,1,238.9
5,6,2,420.8
5,6,3,166.4
5,6,4,300.9
6,1,2,738.6
6,1,3,449.4
6,1,4,625.0
6,1,5,615.9
6,2,1,1015.0
6,2,3,991.8
6,2,4,838.3
6,2,5,1135.0
6,3,1,511.5
6,3,2,835.0
6,3,4,483.4
6,3,5,373.9
6,4,1,1061.0
6,4,2,1005.0
6,4,3,650.0
6,4,5,803.2
6,5,1,617.7
6,5,2,1035.0
6,5,3,368.6
6,5,4,600.1
