b1,b2,b3,o
1,2,3,23.3
1,2,4,38.3
1,2,5,87.4
1,2,6,62.6
1,3,2,17.7
1,3,4,8.8
1,3,5,35.2
1,3,6,27.2
1,4,2,59.9
1,4,3,33.7
1,4,5,96.7
1,4,6,60.5
1,5,2,146.8
1,5,3,99.0
1,5,4,147.8
1,5,6,172.5
1,6,2,111.7
1,6,3,80.7
1,6,4,111.1
1,6,5,187.0
2,1,3,52.3
2,1,4,80.4
2,1,5,124.1
2,1,6,122.2
2,3,1,64.2
2,3,4,56.8
2,3,5,84.2
2,3,6,108.5
2,4,1,167.3
2,4,3,108.5
2,4,5,233.8
2,4,6,165.3
2,5,1,275.5
2,5,3,172.2
2,5,4,285.8
2,5,6,318.2
2,6,1,294.5
2,6,3,226.3
2,6,4,275.5
2,6,5,428.2
3,1,2,26.1
3,1,4,15.5
3,1,5,33.6
3,1,6,35.4
3,2,1,46.0
3,2,4,41.1
3,2,5,65.4
3,2,6,74.0
3,4,1,25.7
3,4,2,37.8
3,4,5,39.9
3,4,6,32.1
3,5,1,81.2
3,5,2,92.9
3,5,4,81.3
3,5,6,107.3
3,6,1,84.1
3,6,2,99.8
3,6,4,67.4
3,6,5,132.9
4,1,2,148.3
4,1,3,100.0
4,1,5,182.8
4,1,6,142.5
4,2,1,226.3
4,2,3,146.4
4,2,5,309.9
4,2,6,240.6
4,3,1,92.6
4,3,2,101.8
4,3,5,127.2
4,3,6,96.1
4,5,1,259.4
4,5,2,315.4
4,5,3,185.4
4,5,6,265.2
4,6,1,177.7
4,6,2,277.6
4,6,3,162.5
4,6,5,296.1
5,1,2,311.7
5,1,3,258.1
5,1,4,438.8
5,1,6,411.6
5,2,1,376.7
5,2,3,267.9
5,2,4,322.1
5,2,6,308.1
5,3,1,269.9
5,3,2,220.3
5,3,4,246.8
5,3,6,386.3
5,4,1,646.2
5,4,2,666.4
5,4,3,316.4
5,4,6,564.1
5,6,1,888.5
5,6,2,576.3
5,6,3,670.6
5,6,4,778.3
6,1,2,179.5
6,1,3,136.3
6,1,4,186.0
6,1,5,403.8
6,2,1,195.2
6,2,3,155.4
6,2,4,200.4
6,2,5,339.5
6,3,1,136.3
6,3,2,147.2
6,3,4,132.2
6,3,5,262.6
6,4,1,239.6
6,4,2,297.8
6,4,3,199.6
6,4,5,570.2
6,5,1,564.1
6,5,2,627.2
6,5,3,449.9
6,5,4,605.8
