b1,b2,b3,o
1,2,3,12.4
1,2,4,14.1
1,2,5,8.8
1,2,6,6.5
1,3,2,32.8
1,3,4,60.9
1,3,5,45.9
1,3,6,39.7
1,4,2,41.4
1,4,3,90.8
1,4,5,53.9
1,4,6,37.6
1,5,2,19.4
1,5,3,49.2
1,5,4,48.5
1,5,6,19.8
1,6,2,14.8
1,6,3,46.3
1,6,4,42.9
1,6,5,24.7
2,1,3,47.4
2,1,4,45.3
2,1,5,29.2
2,1,6,23.7
2,3,1,186.7
2,3,4,383.9
2,3,5,134.3
2,3,6,229.4
2,4,1,165.3
2,4,3,409.0
2,4,5,340.5
2,4,6,263.1
2,5,1,99.1
2,5,3,255.1
2,5,4,275.6
2,5,6,92.4
2,6,1,67.3
2,6,3,232.9
2,6,4,245.9
2,6,5,111.6
3,1,2,250.0
3,1,4,337.4
3,1,5,245.1
3,1,6,285.0
3,2,1,420.4
3,2,4,363.5
3,2,5,476.3
3,2,6,583.3
3,4,1,745.1
3,4,2,917.7
3,4,5,885.3
3,4,6,1003.0
3,5,1,461.6
3,5,2,665.9
3,5,4,696.8
3,5,6,709.9
3,6,1,632.4
3,6,2,684.1
3,6,4,1123.0
3,6,5,1016.0
4,1,2,276.6
4,1,3,637.7
4,1,5,409.0
4,1,6,358.3
4,2,1,372.5
4,2,3,917.7
4,2,5,826.9
4,2,6,522.6
4,3,1,977.3
4,3,2,1343.0
4,3,5,1003.0
4,3,6,1213.0
4,5,1,574.4
4,5,2,826.9
4,5,3,990.2
4,5,6,643.2
4,6,1,467.4
4,6,2,611.8
4,6,3,990.2
4,6,5,545.3
5,1,2,106.2
5,1,3,221.3
5,1,4,245.1
5,1,6,99.5
5,2,1,174.2
5,2,3,394.0
5,2,4,495.1
5,2,6,175.4
5,3,1,461.6
5,3,2,570.1
5,3,4,792.1
5,3,6,671.9
5,4,1,583.3
5,4,2,767.9
5,4,3,906.7
5,4,6,570.1
5,6,1,146.6
5,6,2,183.1
5,6,3,519.0
5,6,4,422.7
6,1,2,52.9
6,1,3,193.9
6,1,4,204.5
6,1,5,101.5
6,2,1,86.9
6,2,3,382.0
6,2,4,360.0
6,2,5,190.5
6,3,1,561.6
6,3,2,665.9
6,3,4,752.5
6,3,5,940.7
6,4,1,545.3
6,4,2,557.4
6,4,3,964.8
6,4,5,587.9
6,5,1,176.6
6,5,2,215.6
6,5,3,616.8
6,5,4,450.6
