b1,b2,b3,o
1,2,3,16.1
1,2,4,24.2
1,2,5,39.3
1,2,6,29.0
1,3,2,12.4
1,3,4,10.0
1,3,5,18.6
1,3,6,8.4
1,4,2,31.5
1,4,3,15.9
1,4,5,39.1
1,4,6,16.1
1,5,2,65.2
1,5,3,47.3
1,5,4,80.7
1,5,6,50.1
1,6,2,39.0
1,6,3,17.8
1,6,4,29.0
1,6,5,52.0
2,1,3,97.8
2,1,4,159.2
2,1,5,192.0
2,1,6,195.7
2,3,1,178.3
2,3,4,334.4
2,3,5,308.6
2,3,6,418.0
2,4,1,389.6
2,4,3,565.2
2,4,5,743.1
2,4,6,521.1
2,5,1,418.0
2,5,3,436.1
2,5,4,872.3
2,5,6,786.8
2,6,1,382.1
2,6,3,598.9
2,6,4,836.0
2,6,5,802.6
3,1,2,66.2
3,1,4,53.2
3,1,5,84.4
3,1,6,52.8
3,2,1,169.3
3,2,4,147.5
3,2,5,282.6
3,2,6,269.3
3,4,1,116.6
3,4,2,292.9
3,4,5,271.1
3,4,6,140.3
3,5,1,207.9
3,5,2,323.6
3,5,4,472.1
3,5,6,313.5
3,6,1,113.0
3,6,2,301.7
3,6,4,195.7
3,6,5,258.9
4,1,2,150.8
4,1,3,78.8
4,1,5,125.0
4,1,6,72.0
4,2,1,358.3
4,2,3,445.8
4,2,5,431.5
4,2,6,371.5
4,3,1,131.5
4,3,2,318.4
4,3,5,258.9
4,3,6,186.6
4,5,1,183.2
4,5,2,409.4
4,5,3,299.4
4,5,6,182.4
4,6,1,107.0
4,6,2,274.8
4,6,3,196.7
4,6,5,192.9
5,1,2,308.6
5,1,3,210.1
5,1,4,286.6
5,1,6,241.7
5,2,1,483.4
5,2,3,397.3
5,2,4,477.7
5,2,6,636.9
5,3,1,342.9
5,3,2,304.0
5,3,4,978.7
5,3,6,704.0
5,4,1,436.1
5,4,2,704.0
5,4,3,818.9
5,4,6,477.7
5,6,1,348.9
5,6,2,836.0
5,6,3,716.6
5,6,4,627.0
6,1,2,127.3
6,1,3,90.3
6,1,4,134.2
6,1,5,191.0
6,2,1,315.9
6,2,3,393.4
6,2,4,565.2
6,2,5,802.6
6,3,1,155.5
6,3,2,311.0
6,3,4,371.5
6,3,5,535.0
6,4,1,243.2
6,4,2,542.3
6,4,3,472.1
6,4,5,581.5
6,5,1,409.4
6,5,2,853.8
6,5,3,598.9
6,5,4,657.8
