b1,b2,b3,o
1,2,3,49.9
1,2,4,150.2
1,2,5,70.2
1,2,6,69.9
1,3,2,52.0
1,3,4,109.0
1,3,5,31.8
1,3,6,37.6
1,4,2,207.5
1,4,3,176.6
1,4,5,163.5
1,4,6,133.3
1,5,2,81.6
1,5,3,44.1
1,5,4,160.9
1,5,6,38.2
1,6,2,88.4
1,6,3,62.9
1,6,4,173.1
1,6,5,44.7
2,1,3,117.5
2,1,4,252.3
2,1,5,142.9
2,1,6,101.0
2,3,1,142.4
2,3,4,192.4
2,3,5,62.9
2,3,6,78.0
2,4,1,467.5
2,4,3,358.0
2,4,5,387.7
2,4,6,263.2
2,5,1,168.4
2,5,3,78.4
2,5,4,270.3
2,5,6,79.9
2,6,1,170.5
2,6,3,115.2
2,6,4,255.5
2,6,5,112.1
3,1,2,78.3
3,1,4,128.8
3,1,5,36.2
3,1,6,42.9
3,2,1,98.5
3,2,4,115.7
3,2,5,43.8
3,2,6,45.9
3,4,1,218.3
3,4,2,141.6
3,4,5,135.1
3,4,6,94.5
3,5,1,37.4
3,5,2,37.6
3,5,4,92.3
3,5,6,15.0
3,6,1,46.7
3,6,2,52.1
3,6,4,87.4
3,6,5,18.9
4,1,2,395.4
4,1,3,306.9
4,1,5,291.1
4,1,6,303.3
4,2,1,552.0
4,2,3,449.0
4,2,5,420.5
4,2,6,467.5
4,3,1,387.7
4,3,2,449.0
4,3,5,253.1
4,3,6,267.6
4,5,1,280.8
4,5,2,369.7
4,5,3,288.0
4,5,6,143.7
4,6,1,286.9
4,6,2,384.0
4,6,3,255.5
4,6,5,156.7
5,1,2,124.2
5,1,3,69.7
5,1,4,295.5
5,1,6,49.4
5,2,1,188.3
5,2,3,103.3
5,2,4,321.8
5,2,6,83.2
5,3,1,64.7
5,3,2,72.2
5,3,4,201.2
5,3,6,25.4
5,4,1,376.7
5,4,2,444.0
5,4,3,382.1
5,4,6,177.8
5,6,1,40.2
5,6,2,54.2
5,6,3,23.7
5,6,4,101.7
6,1,2,146.3
6,1,3,117.0
6,1,4,312.9
6,1,5,98.5
6,2,1,253.9
6,2,3,163.8
6,2,4,414.0
6,2,5,176.2
6,3,1,105.8
6,3,2,102.4
6,3,4,180.2
6,3,5,39.0
6,4,1,470.3
6,4,2,420.5
6,4,3,329.8
6,4,5,243.0
6,5,1,61.0
6,5,2,75.2
6,5,3,32.9
6,5,4,129.2
