b1,b2,b3,o
1,2,3,14.0
1,2,4,34.7
1,2,5,9.6
1,2,6,31.3
1,3,2,20.9
1,3,4,72.3
1,3,5,23.1
1,3,6,69.3
1,4,2,57.9
1,4,3,146.8
1,4,5,80.4
1,4,6,170.6
1,5,2,13.5
1,5,3,24.2
1,5,4,50.9
1,5,6,39.0
1,6,2,74.7
1,6,3,105.2
1,6,4,217.6
1,6,5,85.0
2,1,3,26.1
2,1,4,52.9
2,1,5,16.6
2,1,6,57.5
2,3,1,63.9
2,3,4,146.8
2,3,5,67.3
2,3,6,215.8
2,4,1,170.6
2,4,3,219.5
2,4,5,180.3
2,4,6,247.5
2,5,1,33.6
2,5,3,70.1
2,5,4,142.6
2,5,6,87.9
2,6,1,149.4
2,6,3,210.4
2,6,4,307.9
2,6,5,143.4
3,1,2,72.5
3,1,4,137.9
3,1,5,55.3
3,1,6,161.8
3,2,1,96.3
3,2,4,136.5
3,2,5,83.6
3,2,6,210.4
3,4,1,227.5
3,4,2,203.6
3,4,5,223.4
3,4,6,315.6
3,5,1,75.6
3,5,2,85.8
3,5,4,187.0
3,5,6,161.8
3,6,1,250.0
3,6,2,307.9
3,6,4,428.0
3,6,5,271.5
4,1,2,250.0
4,1,3,428.0
4,1,5,195.7
4,1,6,413.9
4,2,1,388.5
4,2,3,327.9
4,2,5,252.5
4,2,6,467.6
4,3,1,443.0
4,3,2,450.9
4,3,5,371.3
4,3,6,701.4
4,5,1,200.4
4,5,2,255.0
4,5,3,304.2
4,5,6,293.6
4,6,1,526.0
4,6,2,371.3
4,6,3,1147.0
4,6,5,561.1
5,1,2,28.5
5,1,3,56.8
5,1,4,125.6
5,1,6,64.7
5,2,1,39.8
5,2,3,79.4
5,2,4,146.8
5,2,6,89.2
5,3,1,96.7
5,3,2,125.0
5,3,4,365.9
5,3,6,247.5
5,4,1,271.5
5,4,2,307.9
5,4,3,420.8
5,4,6,355.6
5,6,1,94.2
5,6,2,101.8
5,6,3,181.6
5,6,4,252.5
6,1,2,188.4
6,1,3,400.8
6,1,4,435.3
6,1,5,210.4
6,2,1,236.0
6,2,3,476.4
6,2,4,467.6
6,2,5,242.8
6,3,1,548.9
6,3,2,721.5
6,3,4,601.2
6,3,5,587.2
6,4,1,789.1
6,4,2,814.5
6,4,3,1052.0
6,4,5,765.2
6,5,1,192.7
6,5,2,217.6
6,5,3,388.5
6,5,4,336.7
