b1,b2,b3,o
1,2,3,14.5
1,2,4,52.1
1,2,5,136.5
1,2,6,104.0
1,3,2,11.4
1,3,4,16.1
1,3,5,60.8
1,3,6,38.1
1,4,2,79.4
1,4,3,49.7
1,4,5,256.7
1,4,6,124.9
1,5,2,302.3
1,5,3,176.8
1,5,4,468.9
1,5,6,548.3
1,6,2,173.0
1,6,3,136.5
1,6,4,187.0
1,6,5,468.9
2,1,3,25.3
2,1,4,79.1
2,1,5,174.8
2,1,6,113.9
2,3,1,26.1
2,3,4,40.1
2,3,5,95.1
2,3,6,57.4
2,4,1,185.9
2,4,3,96.8
2,4,5,468.9
2,4,6,245.1
2,5,1,314.1
2,5,3,243.2
2,5,4,530.4
2,5,6,735.3
2,6,1,260.9
2,6,3,175.8
2,6,4,363.5
2,6,5,789.1
3,1,2,11.0
3,1,4,13.1
3,1,5,47.3
3,1,6,27.1
3,2,1,16.0
3,2,4,23.4
3,2,5,61.6
3,2,6,31.7
3,4,1,18.9
3,4,2,23.0
3,4,5,61.0
3,4,6,26.8
3,5,1,135.9
3,5,2,142.5
3,5,4,137.0
3,5,6,143.8
3,6,1,66.9
3,6,2,59.1
3,6,4,64.9
3,6,5,177.7
4,1,2,179.7
4,1,3,134.2
4,1,5,420.1
4,1,6,286.3
4,2,1,271.8
4,2,3,138.8
4,2,5,577.7
4,2,6,394.5
4,3,1,98.0
4,3,2,92.9
4,3,5,234.4
4,3,6,117.6
4,5,1,437.2
4,5,2,688.4
4,5,3,320.3
4,5,6,385.1
4,6,1,414.8
4,6,2,414.8
4,6,3,269.6
4,6,5,634.4
5,1,2,622.2
5,1,3,281.3
5,1,4,851.4
5,1,6,688.4
5,2,1,898.7
5,2,3,431.4
5,2,4,808.8
5,2,6,1406.0
5,3,1,299.5
5,3,2,409.5
5,3,4,490.2
5,3,6,567.6
5,4,1,1702.0
5,4,2,1702.0
5,4,3,808.8
5,4,6,1348.0
5,6,1,1244.0
5,6,2,1617.0
5,6,3,1244.0
5,6,4,1797.0
6,1,2,385.1
6,1,3,399.4
6,1,4,660.3
6,1,5,1903.0
6,2,1,455.7
6,2,3,267.3
6,2,4,719.0
6,2,5,2022.0
6,3,1,443.2
6,3,2,320.3
6,3,4,468.9
6,3,5,1078.0
6,4,1,874.4
6,4,2,1244.0
6,4,3,703.3
6,4,5,2022.0
6,5,1,1470.0
6,5,2,2157.0
6,5,3,951.6
6,5,4,1540.0
