b1,b2,b3,o
1,2,3,15.1
1,2,4,32.1
1,2,5,68.6
1,2,6,53.9
1,3,2,17.7
1,3,4,12.6
1,3,5,22.4
1,3,6,12.5
1,4,2,76.4
1,4,3,46.0
1,4,5,83.4
1,4,6,63.2
1,5,2,82.6
1,5,3,62.7
1,5,4,94.1
1,5,6,88.9
1,6,2,70.4
1,6,3,31.5
1,6,4,63.2
1,6,5,78.6
2,1,3,78.6
2,1,4,88.9
2,1,5,137.2
2,1,6,109.4
2,3,1,115.6
2,3,4,197.5
2,3,5,192.8
2,3,6,179.9
2,4,1,279.2
2,4,3,449.9
2,4,5,622.9
2,4,6,279.2
2,5,1,172.3
2,5,3,269.9
2,5,4,476.3
2,5,6,426.2
2,6,1,213.1
2,6,3,476.3
2,6,4,188.3
2,6,5,426.2
3,1,2,30.4
3,1,4,21.5
3,1,5,34.9
3,1,6,20.6
3,2,1,98.7
3,2,4,115.6
3,2,5,126.5
3,2,6,115.6
3,4,1,60.4
3,4,2,101.2
3,4,5,102.5
3,4,6,31.5
3,5,1,105.1
3,5,2,149.9
3,5,4,149.9
3,5,6,85.2
3,6,1,38.9
3,6,2,102.5
3,6,4,34.0
3,6,5,63.2
4,1,2,165.2
4,1,3,97.5
4,1,5,152.8
4,1,6,152.8
4,2,1,368.1
4,2,3,506.1
4,2,5,426.2
4,2,6,261.2
4,3,1,124.5
4,3,2,736.2
4,3,5,224.9
4,3,6,101.2
4,5,1,269.9
4,5,2,899.8
4,5,3,269.9
4,5,6,385.6
4,6,1,165.2
4,6,2,184.0
4,6,3,106.5
4,6,5,368.1
5,1,2,238.1
5,1,3,152.8
5,1,4,426.2
5,1,6,261.2
5,2,1,426.2
5,2,3,426.2
5,2,4,311.4
5,2,6,368.1
5,3,1,207.6
5,3,2,578.4
5,3,4,622.9
5,3,6,289.2
5,4,1,622.9
5,4,2,449.9
5,4,3,674.8
5,4,6,736.2
5,6,1,539.9
5,6,2,1012.0
5,6,3,311.4
5,6,4,674.8
6,1,2,139.6
6,1,3,59.1
6,1,4,120.8
6,1,5,179.9
6,2,1,179.9
6,2,3,238.1
6,2,4,311.4
6,2,5,622.9
6,3,1,65.8
6,3,2,176.0
6,3,4,71.6
6,3,5,117.3
6,4,1,202.4
6,4,2,245.4
6,4,3,137.2
6,4,5,449.9
6,5,1,299.9
6,5,2,736.2
6,5,3,269.9
6,5,4,299.9
