b1,b2,b3,o
1,2,3,16.7
1,2,4,17.4
1,2,5,17.6
1,2,6,32.3
1,3,2,15.1
1,3,4,9.3
1,3,5,10.5
1,3,6,16.8
1,4,2,22.9
1,4,3,14.6
1,4,5,16.5
1,4,6,22.1
1,5,2,21.1
1,5,3,17.9
1,5,4,26.0
1,5,6,24.1
1,6,2,57.5
1,6,3,42.9
1,6,4,51.2
1,6,5,44.4
2,1,3,160.1
2,1,4,150.3
2,1,5,110.6
2,1,6,196.8
2,3,1,316.0
2,3,4,371.6
2,3,5,400.4
2,3,6,815.0
2,4,1,377.6
2,4,3,455.4
2,4,5,499.5
2,4,6,510.5
2,5,1,253.8
2,5,3,414.7
2,5,4,566.5
2,5,6,451.0
2,6,1,580.6
2,6,3,1407.0
2,6,4,1009.0
2,6,5,948.0
3,1,2,136.2
3,1,4,80.3
3,1,5,81.2
3,1,6,122.8
3,2,1,313.8
3,2,4,478.9
3,2,5,438.2
3,2,6,663.6
3,4,1,176.6
3,4,2,393.6
3,4,5,474.0
3,4,6,318.1
3,5,1,190.3
3,5,2,397.0
3,5,4,573.5
3,5,6,438.2
3,6,1,411.1
3,6,2,774.2
3,6,4,611.2
3,6,5,787.3
4,1,2,165.3
4,1,3,117.3
4,1,5,105.3
4,1,6,128.6
4,2,1,422.3
4,2,3,566.5
4,2,5,546.5
4,2,6,464.5
4,3,1,218.1
4,3,2,619.4
4,3,5,619.4
4,3,6,533.9
4,5,1,200.2
4,5,2,387.1
4,5,3,603.3
4,5,6,268.5
4,6,1,303.6
4,6,2,673.2
4,6,3,673.2
4,6,5,455.4
5,1,2,118.5
5,1,3,132.3
5,1,4,131.9
5,1,6,97.3
5,2,1,273.2
5,2,3,636.3
5,2,4,683.1
5,2,6,588.0
5,3,1,260.9
5,3,2,521.9
5,3,4,703.8
5,3,6,573.5
5,4,1,271.6
5,4,2,829.5
5,4,3,967.8
5,4,6,469.2
5,6,1,177.9
5,6,2,434.1
5,6,3,566.5
5,6,4,434.1
6,1,2,344.1
6,1,3,324.8
6,1,4,271.6
6,1,5,339.0
6,2,1,673.2
6,2,3,1191.0
6,2,4,1161.0
6,2,5,1290.0
6,3,1,459.9
6,3,2,1106.0
6,3,4,844.6
6,3,5,1080.0
6,4,1,580.6
6,4,2,1032.0
6,4,3,1255.0
6,4,5,725.8
6,5,1,266.9
6,5,2,749.2
6,5,3,749.2
6,5,4,683.1
