b1,b2,b3,o
1,2,3,42.3
1,2,4,25.3
1,2,5,97.6
1,2,6,45.3
1,3,2,52.4
1,3,4,20.5
1,3,5,83.2
1,3,6,37.1
1,4,2,12.8
1,4,3,12.0
1,4,5,27.9
1,4,6,7.3
1,5,2,148.0
1,5,3,114.8
1,5,4,79.5
1,5,6,112.2
1,6,2,45.7
1,6,3,58.9
1,6,4,20.7
1,6,5,119.1
2,1,3,256.4
2,1,4,118.6
2,1,5,290.1
2,1,6,273.5
2,3,1,503.9
2,3,4,398.9
2,3,5,463.2
2,3,6,1025.0
2,4,1,194.0
2,4,3,463.2
2,4,5,541.9
2,4,6,194.0
2,5,1,512.9
2,5,3,463.2
2,5,4,957.4
2,5,6,870.4
2,6,1,470.8
2,6,3,990.4
2,6,4,393.4
2,6,5,926.5
3,1,2,308.8
3,1,4,81.1
3,1,5,220.9
3,1,6,200.8
3,2,1,541.9
3,2,4,388.1
3,2,5,239.3
3,2,6,624.4
3,4,1,132.9
3,4,2,341.9
3,4,5,820.6
3,4,6,167.9
3,5,1,368.2
3,5,2,319.1
3,5,4,990.4
3,5,6,598.4
3,6,1,382.9
3,6,2,926.5
3,6,4,359.0
3,6,5,1436.0
4,1,2,27.4
4,1,3,27.2
4,1,5,42.4
4,1,6,9.5
4,2,1,76.5
4,2,3,217.6
4,2,5,261.1
4,2,6,70.2
4,3,1,71.8
4,3,2,359.0
4,3,5,341.9
4,3,6,108.8
4,5,1,73.8
4,5,2,170.9
4,5,3,245.5
4,5,6,41.6
4,6,1,15.7
4,6,2,46.5
4,6,3,101.4
4,6,5,42.2
5,1,2,422.4
5,1,3,333.9
5,1,4,239.3
5,1,6,281.6
5,2,1,736.5
5,2,3,470.8
5,2,4,574.4
5,2,6,820.6
5,3,1,478.7
5,3,2,503.9
5,3,4,1104.0
5,3,6,844.8
5,4,1,261.1
5,4,2,736.5
5,4,3,1104.0
5,4,6,220.9
5,6,1,512.9
5,6,2,926.5
5,6,3,870.4
5,6,4,428.7
6,1,2,284.3
6,1,3,243.4
6,1,4,68.0
6,1,5,368.2
6,2,1,624.4
6,2,3,844.8
6,2,4,455.9
6,2,5,503.9
6,3,1,448.8
6,3,2,1104.0
6,3,4,350.2
6,3,5,1436.0
6,4,1,66.0
6,4,2,276.1
6,4,3,256.4
6,4,5,312.2
6,5,1,820.6
6,5,2,1148.0
6,5,3,1305.0
6,5,4,455.9
