b1,b2,b3,o
1,2,3,31.9
1,2,4,16.0
1,2,5,42.2
1,2,6,29.5
1,3,2,50.0
1,3,4,36.8
1,3,5,58.7
1,3,6,77.4
1,4,2,13.6
1,4,3,27.1
1,4,5,17.7
1,4,6,11.6
1,5,2,55.5
1,5,3,54.1
1,5,4,41.2
1,5,6,75.0
1,6,2,64.4
1,6,3,83.0
1,6,4,34.8
1,6,5,109.1
2,1,3,81.1
2,1,4,39.9
2,1,5,162.6
2,1,6,92.2
2,3,1,164.3
2,3,4,190.5
2,3,5,195.2
2,3,6,259.7
2,4,1,65.0
2,4,3,195.2
2,4,5,138.2
2,4,6,98.8
2,5,1,332.0
2,5,3,253.6
2,5,4,306.7
2,5,6,325.3
2,6,1,272.9
2,6,3,306.7
2,6,4,230.0
2,6,5,503.2
3,1,2,159.4
3,1,4,106.3
3,1,5,133.0
3,1,6,187.2
3,2,1,245.8
3,2,4,185.1
3,2,5,209.1
3,2,6,235.1
3,4,1,174.1
3,4,2,206.4
3,4,5,231.7
3,4,6,226.8
3,5,1,210.5
3,5,2,200.0
3,5,4,292.8
3,5,6,292.8
3,6,1,407.7
3,6,2,350.1
3,6,4,545.9
3,6,5,644.1
4,1,2,22.7
4,1,3,47.5
4,1,5,30.2
4,1,6,20.9
4,2,1,44.9
4,2,3,115.0
4,2,5,90.7
4,2,6,54.2
4,3,1,147.7
4,3,2,196.3
4,3,5,147.7
4,3,6,136.4
4,5,1,50.2
4,5,2,100.3
4,5,3,123.4
4,5,6,50.6
4,6,1,44.2
4,6,2,72.8
4,6,3,135.3
4,6,5,71.2
5,1,2,207.8
5,1,3,176.0
5,1,4,159.4
5,1,6,206.4
5,2,1,325.3
5,2,3,280.0
5,2,4,295.5
5,2,6,306.7
5,3,1,255.6
5,3,2,325.3
5,3,4,392.7
5,3,6,397.6
5,4,1,165.1
5,4,2,245.8
5,4,3,318.9
5,4,6,169.5
5,6,1,335.5
5,6,2,453.6
5,6,3,631.5
5,6,4,268.4
6,1,2,275.2
6,1,3,473.6
6,1,4,139.4
6,1,5,460.1
6,2,1,205.1
6,2,3,402.6
6,2,4,339.0
6,2,5,596.4
6,3,1,619.4
6,3,2,519.5
6,3,4,466.8
6,3,5,805.2
6,4,1,116.2
6,4,2,342.6
6,4,3,657.3
6,4,5,287.5
6,5,1,511.2
6,5,2,585.6
6,5,3,766.8
6,5,4,315.7
