b1,b2,b3,o
1,2,3,45.5
1,2,4,134.2
1,2,5,75.6
1,2,6,77.7
1,3,2,29.1
1,3,4,34.2
1,3,5,6.5
1,3,6,5.3
1,4,2,212.4
1,4,3,95.2
1,4,5,135.5
1,4,6,105.1
1,5,2,96.2
1,5,3,17.7
1,5,4,104.2
1,5,6,18.3
1,6,2,75.2
1,6,3,11.9
1,6,4,78.1
1,6,5,19.8
2,1,3,301.3
2,1,4,766.0
2,1,5,733.9
2,1,6,731.1
2,3,1,506.0
2,3,4,1080.0
2,3,5,1194.0
2,3,6,1194.0
2,4,1,1068.0
2,4,3,1538.0
2,4,5,1643.0
2,4,6,1563.0
2,5,1,1344.0
2,5,3,1344.0
2,5,4,2024.0
2,5,6,1456.0
2,6,1,1299.0
2,6,3,1701.0
2,6,4,2434.0
2,6,5,1657.0
3,1,2,106.4
3,1,4,72.4
3,1,5,18.6
3,1,6,15.2
3,2,1,354.7
3,2,4,630.4
3,2,5,493.0
3,2,6,518.2
3,4,1,191.9
3,4,2,614.3
3,4,5,238.2
3,4,6,210.8
3,5,1,43.4
3,5,2,323.7
3,5,4,192.8
3,5,6,39.4
3,6,1,32.2
3,6,2,309.1
3,6,4,178.7
3,6,5,43.4
4,1,2,709.5
4,1,3,322.0
4,1,5,445.1
4,1,6,358.0
4,2,1,1131.0
4,2,3,1576.0
4,2,5,1732.0
4,2,6,1672.0
4,3,1,410.8
4,3,2,1363.0
4,3,5,862.2
4,3,6,523.9
4,5,1,538.6
4,5,2,1424.0
4,5,3,689.2
4,5,6,486.8
4,6,1,541.6
4,6,2,1922.0
4,6,3,663.0
4,6,5,709.5
5,1,2,340.9
5,1,3,69.1
5,1,4,333.8
5,1,6,64.2
5,2,1,854.6
5,2,3,1045.0
5,2,4,1538.0
5,2,6,971.1
5,3,1,101.2
5,3,2,660.7
5,3,4,582.6
5,3,6,91.8
5,4,1,606.5
5,4,2,1962.0
5,4,3,781.6
5,4,6,588.0
5,6,1,74.4
5,6,2,496.8
5,6,3,85.8
5,6,4,356.0
6,1,2,218.5
6,1,3,40.7
6,1,4,254.6
6,1,5,69.3
6,2,1,575.7
6,2,3,638.8
6,2,4,1131.0
6,2,5,821.7
6,3,1,55.6
6,3,2,366.9
6,3,4,389.2
6,3,5,98.1
6,4,1,638.8
6,4,2,1335.0
6,4,3,691.6
6,4,5,850.8
6,5,1,94.9
6,5,2,510.0
6,5,3,105.8
6,5,4,453.5
