b1,b2,b3,o
1,2,3,21.9
1,2,4,9.8
1,2,5,19.9
1,2,6,7.0
1,3,2,29.0
1,3,4,26.0
1,3,5,57.4
1,3,6,29.8
1,4,2,15.1
1,4,3,30.6
1,4,5,25.8
1,4,6,9.6
1,5,2,42.5
1,5,3,101.5
1,5,4,48.6
1,5,6,29.3
1,6,2,11.2
1,6,3,37.1
1,6,4,14.8
1,6,5,27.3
2,1,3,222.2
2,1,4,112.3
2,1,5,208.3
2,1,6,90.4
2,3,1,755.2
2,3,4,921.5
2,3,5,1395.0
2,3,6,1271.0
2,4,1,332.6
2,4,3,1035.0
2,4,5,790.9
2,4,6,398.6
2,5,1,601.4
2,5,3,1620.0
2,5,4,1116.0
2,5,6,1024.0
2,6,1,232.5
2,6,3,994.5
2,6,4,440.5
2,6,5,722.6
3,1,2,329.3
3,1,4,206.2
3,1,5,335.9
3,1,6,233.0
3,2,1,733.1
3,2,4,844.1
3,2,5,1154.0
3,2,6,1339.0
3,4,1,353.6
3,4,2,851.2
3,4,5,749.6
3,4,6,525.9
3,5,1,692.7
3,5,2,1068.0
3,5,4,930.0
3,5,6,975.2
3,6,1,416.7
3,6,2,1046.0
3,6,4,525.9
3,6,5,772.6
4,1,2,105.6
4,1,3,253.0
4,1,5,107.4
4,1,6,56.8
4,2,1,213.7
4,2,3,904.9
4,2,5,422.0
4,2,6,219.3
4,3,1,434.8
4,3,2,1154.0
4,3,5,1080.0
4,3,6,577.2
4,5,1,152.6
4,5,2,272.2
4,5,3,865.9
4,5,6,125.4
4,6,1,79.2
4,6,2,149.2
4,6,3,345.1
4,6,5,130.4
5,1,2,269.2
5,1,3,471.5
5,1,4,260.2
5,1,6,193.1
5,2,1,545.9
5,2,3,1339.0
5,2,4,1046.0
5,2,6,810.0
5,3,1,1091.0
5,3,2,1931.0
5,3,4,1762.0
5,3,6,1731.0
5,4,1,352.4
5,4,2,755.2
5,4,3,1646.0
5,4,6,273.7
5,6,1,279.0
5,6,2,623.9
5,6,3,1195.0
5,6,4,309.0
6,1,2,61.5
6,1,3,183.9
6,1,4,71.1
6,1,5,125.5
6,2,1,163.0
6,2,3,683.3
6,2,4,307.1
6,2,5,733.1
6,3,1,577.2
6,3,2,1210.0
6,3,4,717.4
6,3,5,1210.0
6,4,1,183.6
6,4,2,311.9
6,4,3,643.8
6,4,5,262.2
6,5,1,366.5
6,5,2,760.9
6,5,3,1414.0
6,5,4,312.9
