b1,b2,b3,o
1,2,3,48.0
1,2,4,72.2
1,2,5,90.7
1,2,6,137.8
1,3,2,22.4
1,3,4,11.7
1,3,5,18.7
1,3,6,59.0
1,4,2,53.9
1,4,3,23.2
1,4,5,39.3
1,4,6,75.9
1,5,2,93.0
1,5,3,40.6
1,5,4,83.6
1,5,6,130.5
1,6,2,114.5
1,6,3,256.6
1,6,4,310.1
1,6,5,225.5
2,1,3,148.8
2,1,4,169.1
2,1,5,225.5
2,1,6,338.3
2,3,1,155.0
2,3,4,104.8
2,3,5,132.9
2,3,6,310.1
2,4,1,232.6
2,4,3,165.4
2,4,5,248.1
2,4,6,372.1
2,5,1,256.6
2,5,3,195.8
2,5,4,310.1
2,5,6,232.6
2,6,1,620.3
2,6,3,531.6
2,6,4,275.6
2,6,5,465.2
3,1,2,58.6
3,1,4,17.3
3,1,5,24.3
3,1,6,80.0
3,2,1,107.8
3,2,4,77.5
3,2,5,100.5
3,2,6,151.9
3,4,1,18.5
3,4,2,61.0
3,4,5,29.6
3,4,6,42.5
3,5,1,52.0
3,5,2,87.5
3,5,4,44.5
3,5,6,94.2
3,6,1,120.0
3,6,2,212.6
3,6,4,120.0
3,6,5,297.7
4,1,2,70.8
4,1,3,54.3
4,1,5,75.9
4,1,6,126.1
4,2,1,96.6
4,2,3,151.9
4,2,5,161.8
4,2,6,225.5
4,3,1,42.7
4,3,2,145.9
4,3,5,65.8
4,3,6,80.0
4,5,1,80.0
4,5,2,99.2
4,5,3,67.0
4,5,6,86.5
4,6,1,97.9
4,6,2,190.8
4,6,3,88.6
4,6,5,177.2
5,1,2,112.7
5,1,3,78.3
5,1,4,124.0
5,1,6,130.5
5,2,1,190.8
5,2,3,143.1
5,2,4,145.9
5,2,6,195.8
5,3,1,106.3
5,3,2,128.3
5,3,4,82.7
5,3,6,124.0
5,4,1,104.8
5,4,2,112.7
5,4,3,93.0
5,4,6,106.3
5,6,1,177.2
5,6,2,124.0
5,6,3,100.5
5,6,4,186.0
6,1,2,275.6
6,1,3,323.6
6,1,4,372.1
6,1,5,930.4
6,2,1,240.1
6,2,3,323.6
6,2,4,391.7
6,2,5,531.6
6,3,1,437.8
6,3,2,827.0
6,3,4,496.2
6,3,5,744.3
6,4,1,413.5
6,4,2,572.5
6,4,3,531.6
6,4,5,620.3
6,5,1,827.0
6,5,2,676.7
6,5,3,531.6
6,5,4,248.1
