b1,b2,b3,o
1,2,3,10.2
1,2,4,12.5
1,2,5,26.2
1,2,6,73.8
1,3,2,10.5
1,3,4,11.0
1,3,5,21.5
1,3,6,75.5
1,4,2,16.9
1,4,3,21.5
1,4,5,33.6
1,4,6,73.0
1,5,2,50.4
1,5,3,53.3
1,5,4,75.1
1,5,6,150.9
1,6,2,203.9
1,6,3,227.8
1,6,4,215.2
1,6,5,289.3
2,1,3,28.9
2,1,4,29.8
2,1,5,56.2
2,1,6,142.9
2,3,1,50.1
2,3,4,53.6
2,3,5,102.8
2,3,6,258.0
2,4,1,59.5
2,4,3,84.6
2,4,5,124.1
2,4,6,229.5
2,5,1,190.8
2,5,3,196.2
2,5,4,276.4
2,5,6,586.8
2,6,1,641.2
2,6,3,609.8
2,6,4,540.8
2,6,5,956.9
3,1,2,37.8
3,1,4,31.3
3,1,5,33.4
3,1,6,171.8
3,2,1,58.9
3,2,4,67.2
3,2,5,101.4
3,2,6,294.7
3,4,1,61.7
3,4,2,83.0
3,4,5,87.7
3,4,6,265.8
3,5,1,95.1
3,5,2,146.3
3,5,4,145.3
3,5,6,322.2
3,6,1,628.2
3,6,2,683.5
3,6,4,676.1
3,6,5,731.7
4,1,2,68.1
4,1,3,73.9
4,1,5,83.3
4,1,6,205.2
4,2,1,95.4
4,2,3,140.0
4,2,5,157.0
4,2,6,274.0
4,3,1,108.7
4,3,2,152.8
4,3,5,135.2
4,3,6,372.4
4,5,1,114.1
4,5,2,167.2
4,5,3,143.3
4,5,6,239.2
4,6,1,527.1
4,6,2,531.6
4,6,3,647.9
4,6,5,581.3
5,1,2,202.6
5,1,3,135.8
5,1,4,217.4
5,1,6,339.8
5,2,1,339.8
5,2,3,345.5
5,2,4,450.7
5,2,6,723.2
5,3,1,190.8
5,3,2,314.1
5,3,4,271.6
5,3,6,467.6
5,4,1,296.1
5,4,2,351.4
5,4,3,334.4
5,4,6,471.2
5,6,1,829.3
5,6,2,1019.0
5,6,3,758.5
5,6,4,863.9
6,1,2,668.8
6,1,3,514.0
6,1,4,767.9
6,1,5,852.0
6,2,1,888.5
6,2,3,818.4
6,2,4,942.4
6,2,5,1517.0
6,3,1,840.5
6,3,2,1269.0
6,3,4,1413.0
6,3,5,942.4
6,4,1,928.3
6,4,2,1091.0
6,4,3,1480.0
6,4,5,1269.0
6,5,1,1382.0
6,5,2,1636.0
6,5,3,1555.0
6,5,4,987.3
