b1,b2,b3,o
1,2,3,21.7
1,2,4,28.8
1,2,5,21.1
1,2,6,63.5
1,3,2,22.8
1,3,4,31.2
1,3,5,27.6
1,3,6,69.5
1,4,2,40.1
1,4,3,48.6
1,4,5,31.1
1,4,6,80.4
1,5,2,31.8
1,5,3,44.2
1,5,4,44.9
1,5,6,86.0
1,6,2,139.2
1,6,3,167.5
1,6,4,171.8
1,6,5,218.3
2,1,3,41.5
2,1,4,54.0
2,1,5,46.1
2,1,6,115.7
2,3,1,59.2
2,3,4,102.6
2,3,5,89.7
2,3,6,255.6
2,4,1,90.3
2,4,3,140.4
2,4,5,109.3
2,4,6,261.4
2,5,1,65.3
2,5,3,101.1
2,5,4,110.5
2,5,6,190.5
2,6,1,333.8
2,6,3,504.8
2,6,4,514.5
2,6,5,508.0
3,1,2,41.3
3,1,4,55.9
3,1,5,44.6
3,1,6,98.7
3,2,1,60.1
3,2,4,92.3
3,2,5,101.2
3,2,6,215.9
3,4,1,81.9
3,4,2,99.6
3,4,5,105.1
3,4,6,179.1
3,5,1,79.5
3,5,2,111.7
3,5,4,151.2
3,5,6,223.7
3,6,1,310.6
3,6,2,365.5
3,6,4,375.7
3,6,5,381.0
4,1,2,54.4
4,1,3,83.3
4,1,5,30.5
4,1,6,76.3
4,2,1,77.4
4,2,3,124.0
4,2,5,57.1
4,2,6,110.9
4,3,1,115.8
4,3,2,162.2
4,3,5,141.7
4,3,6,231.4
4,5,1,31.8
4,5,2,41.8
4,5,3,81.7
4,5,6,42.1
4,6,1,104.3
4,6,2,107.8
4,6,3,255.6
4,6,5,91.5
5,1,2,65.8
5,1,3,82.5
5,1,4,75.5
5,1,6,149.8
5,2,1,84.6
5,2,3,147.6
5,2,4,122.5
5,2,6,214.8
5,3,1,130.7
5,3,2,197.0
5,3,4,228.8
5,3,6,348.1
5,4,1,72.3
5,4,2,90.3
5,4,3,167.2
5,4,6,90.5
5,6,1,205.5
5,6,2,294.8
5,6,3,370.5
5,6,4,198.9
6,1,2,397.9
6,1,3,534.9
6,1,4,538.5
6,1,5,472.3
6,2,1,456.3
6,2,3,721.2
6,2,4,815.9
6,2,5,667.6
6,3,1,607.3
6,3,2,815.9
6,3,4,641.1
6,3,5,581.1
6,4,1,439.0
6,4,2,667.6
6,4,3,769.3
6,4,5,325.7
6,5,1,407.9
6,5,2,607.3
6,5,3,359.0
6,5,4,340.8
