b1,b2,b3,o
1,2,3,60.6
1,2,4,52.8
1,2,5,172.5
1,2,6,55.0
1,3,2,44.3
1,3,4,13.8
1,3,5,62.2
1,3,6,15.4
1,4,2,36.8
1,4,3,15.6
1,4,5,73.3
1,4,6,9.4
1,5,2,201.0
1,5,3,119.4
1,5,4,176.0
1,5,6,139.7
1,6,2,37.3
1,6,3,19.7
1,6,4,10.9
1,6,5,65.3
2,1,3,270.7
2,1,4,253.8
2,1,5,472.2
2,1,6,284.6
2,3,1,369.2
2,3,4,700.2
2,3,5,1194.0
2,3,6,761.5
2,4,1,432.0
2,4,3,909.2
2,4,5,1450.0
2,4,6,454.6
2,5,1,1416.0
2,5,3,1243.0
2,5,4,2030.0
2,5,6,937.2
2,6,1,454.6
2,6,3,700.2
2,6,4,507.6
2,6,5,1068.0
3,1,2,140.3
3,1,4,40.0
3,1,5,128.7
3,1,6,42.6
3,2,1,314.0
3,2,4,499.3
3,2,5,708.3
3,2,6,491.3
3,4,1,54.4
3,4,2,215.2
3,4,5,197.1
3,4,6,49.6
3,5,1,306.1
3,5,2,483.5
3,5,4,383.1
3,5,6,354.1
3,6,1,68.9
3,6,2,275.6
3,6,4,66.6
3,6,5,262.5
4,1,2,110.5
4,1,3,45.2
4,1,5,160.3
4,1,6,21.6
4,2,1,307.6
4,2,3,548.8
4,2,5,951.9
4,2,6,348.1
4,3,1,72.0
4,3,2,331.0
4,3,5,310.8
4,3,6,68.2
4,5,1,310.8
4,5,2,634.6
4,5,3,520.6
4,5,6,239.8
4,6,1,23.8
4,6,2,131.0
4,6,3,52.2
4,6,5,134.4
5,1,2,951.9
5,1,3,451.2
5,1,4,585.7
5,1,6,441.4
5,2,1,1324.0
5,2,3,1353.0
5,2,4,1296.0
5,2,6,1087.0
5,3,1,662.1
5,3,2,1416.0
5,3,4,1194.0
5,3,6,752.1
5,4,1,725.2
5,4,2,1218.0
5,4,3,1087.0
5,4,6,539.1
5,6,1,558.9
5,6,2,923.0
5,6,3,752.1
5,6,4,483.5
6,1,2,68.7
6,1,3,33.7
6,1,4,20.7
6,1,5,133.0
6,2,1,169.2
6,2,3,255.9
6,2,4,252.7
6,2,5,662.1
6,3,1,63.7
6,3,2,199.0
6,3,4,69.3
6,3,5,352.1
6,4,1,27.3
6,4,2,117.1
6,4,3,54.5
6,4,5,158.6
6,5,1,306.1
6,5,2,634.6
6,5,3,390.5
6,5,4,303.0
