b1,b2,b3,o
1,2,3,15.0
1,2,4,17.3
1,2,5,25.4
1,2,6,51.6
1,3,2,13.7
1,3,4,10.7
1,3,5,11.9
1,3,6,31.2
1,4,2,23.6
1,4,3,20.3
1,4,5,25.4
1,4,6,41.0
1,5,2,37.8
1,5,3,24.3
1,5,4,33.5
1,5,6,56.9
1,6,2,103.4
1,6,3,96.3
1,6,4,96.9
1,6,5,152.5
2,1,3,56.6
2,1,4,67.4
2,1,5,76.5
2,1,6,158.3
2,3,1,94.3
2,3,4,137.5
2,3,5,123.9
2,3,6,272.5
2,4,1,139.5
2,4,3,205.1
2,4,5,218.5
2,4,6,309.9
2,5,1,166.3
2,5,3,172.9
2,5,4,265.1
2,5,6,347.7
2,6,1,438.6
2,6,3,597.2
2,6,4,536.8
2,6,5,659.3
3,1,2,43.8
3,1,4,28.1
3,1,5,31.3
3,1,6,61.5
3,2,1,106.8
3,2,4,132.0
3,2,5,113.7
3,2,6,232.2
3,4,1,63.7
3,4,2,135.4
3,4,5,91.1
3,4,6,139.5
3,5,1,69.5
3,5,2,125.7
3,5,4,113.1
3,5,6,163.6
3,6,1,300.4
3,6,2,420.7
3,6,4,333.6
3,6,5,352.7
4,1,2,86.0
4,1,3,81.2
4,1,5,80.8
4,1,6,130.6
4,2,1,152.5
4,2,3,252.5
4,2,5,260.9
4,2,6,317.4
4,3,1,128.5
4,3,2,286.8
4,3,5,229.0
4,3,6,336.4
4,5,1,120.4
4,5,2,213.1
4,5,3,250.6
4,5,6,202.9
4,6,1,299.0
4,6,2,429.0
4,6,3,498.7
4,6,5,380.0
5,1,2,144.2
5,1,3,110.5
5,1,4,154.5
5,1,6,197.8
5,2,1,281.9
5,2,3,248.1
5,2,4,419.8
5,2,6,472.3
5,3,1,163.7
5,3,2,227.1
5,3,4,333.6
5,3,6,374.2
5,4,1,260.9
5,4,2,410.2
5,4,3,454.8
5,4,6,441.5
5,6,1,519.8
5,6,2,666.0
5,6,3,559.8
5,6,4,621.8
6,1,2,627.7
6,1,3,579.6
6,1,4,555.0
6,1,5,832.6
6,2,1,889.1
6,2,3,992.4
6,2,4,982.4
6,2,5,1129.0
6,3,1,850.6
6,3,2,987.4
6,3,4,935.6
6,3,5,1028.0
6,4,1,706.8
6,4,2,1050.0
6,4,3,1220.0
6,4,5,1067.0
6,5,1,949.2
6,5,2,1169.0
6,5,3,1039.0
6,5,4,889.1
