b1,b2,b3,o
1,2,3,53.2
1,2,4,74.6
1,2,5,105.9
1,2,6,43.9
1,3,2,40.0
1,3,4,16.7
1,3,5,25.0
1,3,6,9.0
1,4,2,65.9
1,4,3,30.6
1,4,5,74.7
1,4,6,20.6
1,5,2,148.8
1,5,3,63.1
1,5,4,145.1
1,5,6,45.4
1,6,2,28.9
1,6,3,9.4
1,6,4,15.0
1,6,5,28.1
2,1,3,410.3
2,1,4,578.7
2,1,5,644.0
2,1,6,343.6
2,3,1,659.8
2,3,4,1120.0
2,3,5,1388.0
2,3,6,1006.0
2,4,1,995.4
2,4,3,1382.0
2,4,5,1667.0
2,4,6,1131.0
2,5,1,1218.0
2,5,3,1724.0
2,5,4,1853.0
2,5,6,1382.0
2,6,1,444.4
2,6,3,837.5
2,6,4,973.2
2,6,5,1052.0
3,1,2,211.0
3,1,4,65.3
3,1,5,77.8
3,1,6,32.6
3,2,1,516.1
3,2,4,670.0
3,2,5,752.5
3,2,6,543.5
3,4,1,122.9
3,4,2,571.1
3,4,5,231.0
3,4,6,97.5
3,5,1,168.1
3,5,2,696.8
3,5,4,297.0
3,5,6,136.2
3,6,1,46.1
3,6,2,326.5
3,6,4,80.9
3,6,5,120.2
4,1,2,412.8
4,1,3,196.7
4,1,5,269.8
4,1,6,94.5
4,2,1,902.6
4,2,3,1157.0
4,2,5,1319.0
4,2,6,860.2
4,3,1,261.5
4,3,2,981.4
4,3,5,466.4
4,3,6,197.9
4,5,1,342.9
4,5,2,1009.0
4,5,3,617.7
4,5,6,253.5
4,6,1,98.0
4,6,2,418.7
4,6,3,145.4
4,6,5,190.5
5,1,2,502.0
5,1,3,307.7
5,1,4,504.9
5,1,6,169.5
5,2,1,1173.0
5,2,3,1410.0
5,2,4,1495.0
5,2,6,1153.0
5,3,1,465.7
5,3,2,1235.0
5,3,4,797.2
5,3,6,407.9
5,4,1,760.7
5,4,2,1393.0
5,4,3,946.7
5,4,6,413.7
5,6,1,183.1
5,6,2,553.9
5,6,3,312.1
5,6,4,350.5
6,1,2,41.6
6,1,3,13.7
6,1,4,20.5
6,1,5,39.9
6,2,1,109.8
6,2,3,168.4
6,2,4,224.7
6,2,5,295.7
6,3,1,31.9
6,3,2,150.4
6,3,4,60.3
6,3,5,97.7
6,4,1,43.6
6,4,2,216.5
6,4,3,78.4
6,4,5,132.1
6,5,1,78.5
6,5,2,291.8
6,5,3,135.2
6,5,4,157.2
