b1,b2,b3,o
1,2,3,45.5
1,2,4,56.5
1,2,5,43.1
1,2,6,101.9
1,3,2,35.6
1,3,4,9.5
1,3,5,6.8
1,3,6,28.2
1,4,2,41.7
1,4,3,13.3
1,4,5,8.3
1,4,6,25.0
1,5,2,30.9
1,5,3,8.7
1,5,4,10.0
1,5,6,16.2
1,6,2,165.7
1,6,3,95.1
1,6,4,80.6
1,6,5,55.3
2,1,3,268.9
2,1,4,431.2
2,1,5,279.2
2,1,6,638.0
2,3,1,400.8
2,3,4,843.7
2,3,5,913.2
2,3,6,1651.0
2,4,1,753.6
2,4,3,1021.0
2,4,5,958.3
2,4,6,1346.0
2,5,1,472.3
2,5,3,856.1
2,5,4,1176.0
2,5,6,1194.0
2,6,1,1114.0
2,6,3,2196.0
2,6,4,2283.0
2,6,5,2117.0
3,1,2,185.4
3,1,4,87.7
3,1,5,59.0
3,1,6,185.1
3,2,1,421.1
3,2,4,680.9
3,2,5,732.3
3,2,6,1258.0
3,4,1,203.2
3,4,2,688.9
3,4,5,271.7
3,4,6,561.1
3,5,1,113.1
3,5,2,507.3
3,5,4,299.7
3,5,6,435.2
3,6,1,819.9
3,6,2,1522.0
3,6,4,1252.0
3,6,5,999.4
4,1,2,217.0
4,1,3,110.4
4,1,5,51.1
4,1,6,129.2
4,2,1,551.8
4,2,3,825.8
4,2,5,707.8
4,2,6,1083.0
4,3,1,271.4
4,3,2,995.1
4,3,5,409.9
4,3,6,776.2
4,5,1,71.8
4,5,2,365.5
4,5,3,246.4
4,5,6,163.8
4,6,1,409.2
4,6,2,1068.0
4,6,3,927.7
4,6,5,409.9
5,1,2,115.3
5,1,3,46.6
5,1,4,46.9
5,1,6,60.9
5,2,1,341.9
5,2,3,654.1
5,2,4,736.9
5,2,6,723.2
5,3,1,114.8
5,3,2,580.7
5,3,4,343.4
5,3,6,416.5
5,4,1,92.5
5,4,2,489.2
5,4,3,292.5
5,4,6,224.5
5,6,1,192.3
5,6,2,732.3
5,6,3,482.1
5,6,4,405.7
6,1,2,1053.0
6,1,3,1021.0
6,1,4,776.2
6,1,5,473.3
6,2,1,1473.0
6,2,3,2217.0
6,2,4,2305.0
6,2,5,2352.0
6,3,1,1411.0
6,3,2,2531.0
6,3,4,1737.0
6,3,5,1777.0
6,4,1,1025.0
6,4,2,2376.0
6,4,3,1956.0
6,4,5,986.7
6,5,1,482.1
6,5,2,2079.0
6,5,3,1532.0
6,5,4,892.2
