b1,b2,b3,o
1,2,3,9.3
1,2,4,10.6
1,2,5,27.0
1,2,6,35.3
1,3,2,10.1
1,3,4,13.1
1,3,5,27.5
1,3,6,37.3
1,4,2,17.6
1,4,3,23.9
1,4,5,43.6
1,4,6,45.8
1,5,2,53.0
1,5,3,61.4
1,5,4,81.6
1,5,6,99.9
1,6,2,112.8
1,6,3,130.2
1,6,4,123.8
1,6,5,176.7
2,1,3,16.2
2,1,4,17.3
2,1,5,36.9
2,1,6,49.8
2,3,1,41.2
2,3,4,60.0
2,3,5,113.3
2,3,6,158.3
2,4,1,53.3
2,4,3,81.9
2,4,5,144.2
2,4,6,153.6
2,5,1,162.6
2,5,3,228.5
2,5,4,273.3
2,5,6,383.6
2,6,1,293.0
2,6,3,449.7
2,6,4,415.3
2,6,5,569.4
3,1,2,40.3
3,1,4,40.5
3,1,5,73.1
3,1,6,99.7
3,2,1,76.1
3,2,4,105.1
3,2,5,184.8
3,2,6,223.7
3,4,1,94.5
3,4,2,118.0
3,4,5,204.5
3,4,6,204.6
3,5,1,246.5
3,5,2,286.2
3,5,4,360.5
3,5,6,436.3
3,6,1,450.5
3,6,2,517.9
3,6,4,537.8
3,6,5,671.9
4,1,2,72.3
4,1,3,103.5
4,1,5,134.0
4,1,6,153.2
4,2,1,113.2
4,2,3,178.4
4,2,5,245.2
4,2,6,240.4
4,3,1,190.2
4,3,2,225.7
4,3,5,383.6
4,3,6,350.3
4,5,1,200.7
4,5,2,255.5
4,5,3,410.9
4,5,6,281.6
4,6,1,325.8
4,6,2,358.4
4,6,3,498.7
4,6,5,423.9
5,1,2,270.6
5,1,3,338.4
5,1,4,338.2
5,1,6,446.5
5,2,1,475.0
5,2,3,560.2
5,2,4,766.7
5,2,6,782.7
5,3,1,566.3
5,3,2,629.1
5,3,4,892.6
5,3,6,996.0
5,4,1,547.1
5,4,2,741.2
5,4,3,920.8
5,4,6,769.5
5,6,1,1094.0
5,6,2,1256.0
5,6,3,1446.0
5,6,4,1266.0
6,1,2,560.2
6,1,3,758.9
6,1,4,744.9
6,1,5,1077.0
6,2,1,845.1
6,2,3,1093.0
6,2,4,1019.0
6,2,5,1579.0
6,3,1,1098.0
6,3,2,1158.0
6,3,4,1312.0
6,3,5,1686.0
6,4,1,1083.0
6,4,2,1059.0
6,4,3,1438.0
6,4,5,1623.0
6,5,1,1454.0
6,5,2,1651.0
6,5,3,1814.0
6,5,4,1563.0
