b1,b2,b3,o
1,2,3,53.7
1,2,4,51.5
1,2,5,142.1
1,2,6,57.1
1,3,2,40.8
1,3,4,15.6
1,3,5,65.4
1,3,6,16.8
1,4,2,35.2
1,4,3,17.2
1,4,5,75.9
1,4,6,9.1
1,5,2,148.7
1,5,3,96.2
1,5,4,189.8
1,5,6,131.7
1,6,2,44.6
1,6,3,23.0
1,6,4,11.3
1,6,5,83.4
2,1,3,220.3
2,1,4,168.7
2,1,5,262.3
2,1,6,222.0
2,3,1,280.2
2,3,4,406.5
2,3,5,601.3
2,3,6,589.0
2,4,1,280.2
2,4,3,601.3
2,4,5,874.6
2,4,6,320.7
2,5,1,824.6
2,5,3,614.1
2,5,4,1254.0
2,5,6,481.0
2,6,1,395.3
2,6,3,601.3
2,6,4,430.7
2,6,5,655.9
3,1,2,124.4
3,1,4,42.6
3,1,5,156.0
3,1,6,50.5
3,2,1,236.5
3,2,4,274.8
3,2,5,370.0
3,2,6,347.7
3,4,1,55.6
3,4,2,177.0
3,4,5,242.5
3,4,6,52.4
3,5,1,374.8
3,5,2,335.6
3,5,4,395.3
3,5,6,384.8
3,6,1,80.6
3,6,2,324.3
3,6,4,73.4
3,6,5,285.7
4,1,2,100.2
4,1,3,39.2
4,1,5,163.0
4,1,6,20.3
4,2,1,246.6
4,2,3,327.9
4,2,5,601.3
4,2,6,280.2
4,3,1,69.8
4,3,2,272.2
4,3,5,294.5
4,3,6,62.4
4,5,1,313.7
4,5,2,534.5
4,5,3,458.1
4,5,6,244.6
4,6,1,21.6
4,6,2,131.7
4,6,3,49.7
4,6,5,144.3
5,1,2,703.9
5,1,3,458.1
5,1,4,497.6
5,1,6,347.7
5,2,1,780.0
5,2,3,721.5
5,2,4,759.5
5,2,6,601.3
5,3,1,780.0
5,3,2,801.7
5,3,4,801.7
5,3,6,450.9
5,4,1,641.4
5,4,2,901.9
5,4,3,995.2
5,4,6,418.3
5,6,1,465.5
5,6,2,555.0
5,6,3,641.4
5,6,4,390.0
6,1,2,77.1
6,1,3,39.7
6,1,4,20.3
6,1,5,144.3
6,2,1,165.8
6,2,3,236.5
6,2,4,236.5
6,2,5,515.4
6,3,1,81.7
6,3,2,225.4
6,3,4,72.5
6,3,5,444.0
6,4,1,26.1
6,4,2,145.0
6,4,3,59.2
6,4,5,187.4
6,5,1,294.5
6,5,2,481.0
6,5,3,347.7
6,5,4,253.1
