b1,b2,b3,o
1,2,3,7.9
1,2,4,11.8
1,2,5,116.4
1,2,6,20.5
1,3,2,8.3
1,3,4,9.1
1,3,5,71.2
1,3,6,16.6
1,4,2,19.1
1,4,3,18.4
1,4,5,121.2
1,4,6,23.9
1,5,2,228.4
1,5,3,137.4
1,5,4,187.9
1,5,6,233.8
1,6,2,44.9
1,6,3,43.6
1,6,4,50.1
1,6,5,269.9
2,1,3,50.4
2,1,4,58.5
2,1,5,221.6
2,1,6,86.8
2,3,1,94.2
2,3,4,163.1
2,3,5,337.4
2,3,6,177.8
2,4,1,136.8
2,4,3,210.6
2,4,5,511.9
2,4,6,239.4
2,5,1,478.9
2,5,3,593.9
2,5,4,631.8
2,5,6,571.0
2,6,1,196.6
2,6,3,319.3
2,6,4,362.1
2,6,5,899.8
3,1,2,27.3
3,1,4,34.2
3,1,5,81.1
3,1,6,54.9
3,2,1,73.5
3,2,4,87.5
3,2,5,312.5
3,2,6,160.5
3,4,1,64.6
3,4,2,109.9
3,4,5,239.4
3,4,6,106.8
3,5,1,202.0
3,5,2,315.9
3,5,4,341.3
3,5,6,645.5
3,6,1,119.7
3,6,2,216.7
3,6,4,143.4
3,6,5,674.8
4,1,2,77.1
4,1,3,77.5
4,1,5,122.2
4,1,6,65.9
4,2,1,129.1
4,2,3,251.6
4,2,5,412.4
4,2,6,231.9
4,3,1,117.8
4,3,2,209.1
4,3,5,303.0
4,3,6,178.8
4,5,1,269.9
4,5,2,539.9
4,5,3,503.3
4,5,6,593.9
4,6,1,109.5
4,6,2,202.0
4,6,3,230.1
4,6,5,539.9
5,1,2,277.5
5,1,3,203.3
5,1,4,319.3
5,1,6,341.3
5,2,1,742.3
5,2,3,674.8
5,2,4,582.2
5,2,6,899.8
5,3,1,299.9
5,3,2,802.5
5,3,4,690.5
5,3,6,927.9
5,4,1,593.9
5,4,2,899.8
5,4,3,873.3
5,4,6,1187.0
5,6,1,530.2
5,6,2,1237.0
5,6,3,1291.0
5,6,4,645.5
6,1,2,230.1
6,1,3,235.6
6,1,4,262.7
6,1,5,927.9
6,2,1,303.0
6,2,3,443.2
6,2,4,560.2
6,2,5,1349.0
6,3,1,282.8
6,3,2,412.4
6,3,4,571.0
6,3,5,1484.0
6,4,1,322.7
6,4,2,478.9
6,4,3,593.9
6,4,5,1060.0
6,5,1,1142.0
6,5,2,1649.0
6,5,3,1187.0
6,5,4,1142.0
