b1,b2,b3,o
1,2,3,34.7
1,2,4,32.2
1,2,5,67.5
1,2,6,66.5
1,3,2,27.0
1,3,4,13.3
1,3,5,38.5
1,3,6,31.6
1,4,2,19.3
1,4,3,13.3
1,4,5,31.6
1,4,6,20.7
1,5,2,82.9
1,5,3,65.2
1,5,4,91.4
1,5,6,94.4
1,6,2,128.5
1,6,3,81.0
1,6,4,56.2
1,6,5,158.2
2,1,3,83.3
2,1,4,78.4
2,1,5,91.4
2,1,6,144.8
2,3,1,117.0
2,3,4,101.1
2,3,5,148.6
2,3,6,224.9
2,4,1,129.5
2,4,3,141.2
2,4,5,198.7
2,4,6,112.4
2,5,1,275.7
2,5,3,234.1
2,5,4,379.9
2,5,6,247.7
2,6,1,397.5
2,6,3,335.2
2,6,4,271.3
2,6,5,534.2
3,1,2,45.7
3,1,4,29.7
3,1,5,79.5
3,1,6,66.0
3,2,1,102.9
3,2,4,79.8
3,2,5,172.6
3,2,6,178.0
3,4,1,34.3
3,4,2,65.0
3,4,5,57.9
3,4,6,48.1
3,5,1,162.8
3,5,2,183.8
3,5,4,111.7
3,5,6,112.4
3,6,1,117.9
3,6,2,213.7
3,6,4,105.5
3,6,5,135.6
4,1,2,57.3
4,1,3,26.0
4,1,5,59.7
4,1,6,38.7
4,2,1,92.4
4,2,3,169.2
4,2,5,234.1
4,2,6,137.8
4,3,1,46.9
4,3,2,85.9
4,3,5,82.5
4,3,6,61.7
4,5,1,122.1
4,5,2,203.5
4,5,3,135.6
4,5,6,90.4
4,6,1,81.8
4,6,2,126.6
4,6,3,113.2
4,6,5,115.5
5,1,2,294.7
5,1,3,185.8
5,1,4,196.5
5,1,6,234.1
5,2,1,289.7
5,2,3,356.1
5,2,4,438.3
5,2,6,449.9
5,3,1,187.8
5,3,2,371.6
5,3,4,275.7
5,3,6,205.9
5,4,1,187.8
5,4,2,657.5
5,4,3,310.8
5,4,6,176.2
5,6,1,271.3
5,6,2,427.4
5,6,3,294.7
5,6,4,234.1
6,1,2,322.5
6,1,3,247.7
6,1,4,203.5
6,1,5,449.9
6,2,1,438.3
6,2,3,416.9
6,2,4,657.5
6,2,5,743.3
6,3,1,271.3
6,3,2,371.6
6,3,4,255.1
6,3,5,348.9
6,4,1,259.0
6,4,2,551.4
6,4,3,240.7
6,4,5,289.7
6,5,1,589.5
6,5,2,610.5
6,5,3,316.5
6,5,4,284.9
