b1,b2,b3,o
1,2,3,135.4
1,2,4,48.7
1,2,5,63.0
1,2,6,159.1
1,3,2,218.7
1,3,4,256.2
1,3,5,250.6
1,3,6,516.9
1,4,2,35.1
1,4,3,164.3
1,4,5,15.0
1,4,6,48.6
1,5,2,52.8
1,5,3,176.4
1,5,4,21.7
1,5,6,53.1
1,6,2,374.4
1,6,3,652.4
1,6,4,169.4
1,6,5,191.5
2,1,3,286.2
2,1,4,115.1
2,1,5,127.7
2,1,6,306.8
2,3,1,483.5
2,3,4,533.6
2,3,5,617.4
2,3,6,1266.0
2,4,1,100.0
2,4,3,343.4
2,4,5,44.0
2,4,6,118.2
2,5,1,160.6
2,5,3,402.7
2,5,4,62.1
2,5,6,171.9
2,6,1,711.4
2,6,3,1396.0
2,6,4,337.2
2,6,5,420.8
3,1,2,424.4
3,1,4,568.1
3,1,5,452.7
3,1,6,1059.0
3,2,1,641.2
3,2,4,506.4
3,2,5,579.1
3,2,6,1310.0
3,4,1,701.4
3,4,2,649.6
3,4,5,425.6
3,4,6,976.5
3,5,1,570.2
3,5,2,576.8
3,5,4,551.3
3,5,6,1023.0
3,6,1,2046.0
3,6,2,1678.0
3,6,4,1915.0
3,6,5,1844.0
4,1,2,41.3
4,1,3,166.3
4,1,5,14.1
4,1,6,40.1
4,2,1,61.8
4,2,3,260.3
4,2,5,28.2
4,2,6,70.3
4,3,1,579.1
4,3,2,551.3
4,3,5,273.1
4,3,6,592.9
4,5,1,9.0
4,5,2,14.8
4,5,3,73.0
4,5,6,8.4
4,6,1,75.6
4,6,2,97.9
4,6,3,386.0
4,6,5,31.6
5,1,2,97.1
5,1,3,248.6
5,1,4,29.3
5,1,6,68.8
5,2,1,155.6
5,2,3,379.2
5,2,4,63.8
5,2,6,164.1
5,3,1,493.1
5,3,2,585.9
5,3,4,409.3
5,3,6,830.0
5,4,1,18.6
5,4,2,29.8
5,4,3,132.6
5,4,6,17.1
5,6,1,107.0
5,6,2,175.9
5,6,3,360.0
5,6,4,47.8
6,1,2,834.7
6,1,3,848.9
6,1,4,581.3
6,1,5,563.8
6,2,1,945.6
6,2,3,2230.0
6,2,4,905.5
6,2,5,568.1
6,3,1,2197.0
6,3,2,2576.0
6,3,4,1992.0
6,3,5,2165.0
6,4,1,498.0
6,4,2,682.2
6,4,3,1606.0
6,4,5,118.2
6,5,1,485.1
6,5,2,511.6
6,5,3,1245.0
6,5,4,118.0
