b1,b2,b3,o
1,2,3,9.5
1,2,4,19.2
1,2,5,33.6
1,2,6,67.8
1,3,2,6.6
1,3,4,6.3
1,3,5,16.4
1,3,6,44.0
1,4,2,23.5
1,4,3,16.8
1,4,5,35.0
1,4,6,57.4
1,5,2,55.1
1,5,3,43.8
1,5,4,84.3
1,5,6,116.7
1,6,2,134.1
1,6,3,151.4
1,6,4,163.0
1,6,5,231.8
2,1,3,59.2
2,1,4,103.5
2,1,5,145.0
2,1,6,366.4
2,3,1,102.6
2,3,4,172.1
2,3,5,264.1
2,3,6,631.1
2,4,1,240.0
2,4,3,248.7
2,4,5,362.5
2,4,6,454.4
2,5,1,454.4
2,5,3,334.1
2,5,4,460.5
2,5,6,681.6
2,6,1,873.8
2,6,3,577.6
2,6,4,400.9
2,6,5,921.1
3,1,2,27.2
3,1,4,19.8
3,1,5,29.0
3,1,6,91.1
3,2,1,76.4
3,2,4,97.9
3,2,5,124.8
3,2,6,288.8
3,4,1,44.2
3,4,2,83.1
3,4,5,76.2
3,4,6,151.4
3,5,1,100.8
3,5,2,159.2
3,5,4,161.5
3,5,6,309.8
3,6,1,442.6
3,6,2,466.8
3,6,4,358.7
3,6,5,460.5
4,1,2,111.0
4,1,3,67.7
4,1,5,131.5
4,1,6,266.2
4,2,1,202.8
4,2,3,241.7
4,2,5,410.6
4,2,6,410.6
4,3,1,91.3
4,3,2,218.4
4,3,5,185.2
4,3,6,370.4
4,5,1,238.3
4,5,2,426.0
4,5,3,279.3
4,5,6,405.7
4,6,1,516.3
4,6,2,400.9
4,6,3,558.7
4,6,5,597.9
5,1,2,340.8
5,1,3,172.9
5,1,4,307.0
5,1,6,431.4
5,2,1,493.9
5,2,3,334.1
5,2,4,540.9
5,2,6,597.9
5,3,1,243.4
5,3,2,420.7
5,3,4,321.5
5,3,6,643.0
5,4,1,415.6
5,4,2,568.0
5,4,3,382.9
5,4,6,587.5
5,6,1,973.7
5,6,2,1065.0
5,6,3,873.8
5,6,4,852.0
6,1,2,532.5
6,1,3,396.2
6,1,4,568.0
6,1,5,896.8
6,2,1,681.6
6,2,3,473.3
6,2,4,774.5
6,2,5,1481.0
6,3,1,587.5
6,3,2,792.5
6,3,4,873.8
6,3,5,1099.0
6,4,1,668.2
6,4,2,946.6
6,4,3,1136.0
6,4,5,1136.0
6,5,1,1262.0
6,5,2,1363.0
6,5,3,1065.0
6,5,4,792.5
