b1,b2,b3,o
1,2,3,9.0
1,2,4,20.6
1,2,5,45.7
1,2,6,16.8
1,3,2,7.3
1,3,4,10.5
1,3,5,28.1
1,3,6,10.4
1,4,2,33.2
1,4,3,27.7
1,4,5,77.7
1,4,6,30.7
1,5,2,90.4
1,5,3,80.6
1,5,4,145.4
1,5,6,91.4
1,6,2,27.8
1,6,3,25.3
1,6,4,50.1
1,6,5,84.8
2,1,3,61.2
2,1,4,112.9
2,1,5,167.2
2,1,6,85.3
2,3,1,97.6
2,3,4,223.4
2,3,5,217.6
2,3,6,154.1
2,4,1,287.0
2,4,3,356.6
2,4,5,464.3
2,4,6,299.0
2,5,1,453.0
2,5,3,339.1
2,5,4,601.1
2,5,6,454.7
2,6,1,183.9
2,6,3,246.5
2,6,4,366.2
2,6,5,461.6
3,1,2,37.3
3,1,4,45.3
3,1,5,73.0
3,1,6,39.2
3,2,1,77.9
3,2,4,166.6
3,2,5,183.1
3,2,6,118.8
3,4,1,116.8
3,4,2,185.9
3,4,5,275.6
3,4,6,138.5
3,5,1,231.5
3,5,2,237.3
3,5,4,370.2
3,5,6,276.9
3,6,1,106.3
3,6,2,167.2
3,6,4,211.9
3,6,5,260.5
4,1,2,191.5
4,1,3,165.0
4,1,5,290.1
4,1,6,179.4
4,2,1,347.4
4,2,3,426.8
4,2,5,599.6
4,2,6,373.6
4,3,1,250.6
4,3,2,451.3
4,3,5,551.9
4,3,6,366.2
4,5,1,405.4
4,5,2,574.1
4,5,3,635.7
4,5,6,486.6
4,6,1,306.6
4,6,2,417.2
4,6,3,498.6
4,6,5,580.9
5,1,2,410.9
5,1,3,344.4
5,1,4,571.4
5,1,6,404.7
5,2,1,632.4
5,2,3,498.6
5,2,4,867.3
5,2,6,686.0
5,3,1,489.6
5,3,2,436.0
5,3,4,754.1
5,3,6,722.7
5,4,1,999.3
5,4,2,952.3
5,4,3,995.2
5,4,6,926.9
5,6,1,661.7
5,6,2,763.6
5,6,3,809.5
5,6,4,952.3
6,1,2,71.8
6,1,3,68.6
6,1,4,165.9
6,1,5,227.1
6,2,1,127.4
6,2,3,165.9
6,2,4,323.3
6,2,5,436.0
6,3,1,127.8
6,3,2,179.6
6,3,4,297.9
6,3,5,374.1
6,4,1,362.4
6,4,2,476.1
6,4,3,487.6
6,4,5,590.8
6,5,1,469.7
6,5,2,617.9
6,5,3,572.7
6,5,4,665.3
