b1,b2,b3,o
1,2,3,8.0
1,2,4,17.4
1,2,5,104.4
1,2,6,19.3
1,3,2,10.5
1,3,4,16.6
1,3,5,53.3
1,3,6,23.7
1,4,2,26.2
1,4,3,24.5
1,4,5,85.2
1,4,6,26.2
1,5,2,129.5
1,5,3,84.6
1,5,4,106.1
1,5,6,128.2
1,6,2,37.9
1,6,3,45.2
1,6,4,56.8
1,6,5,254.0
2,1,3,49.6
2,1,4,63.1
2,1,5,142.3
2,1,6,81.4
2,3,1,93.1
2,3,4,143.9
2,3,5,187.7
2,3,6,124.5
2,4,1,136.3
2,4,3,175.0
2,4,5,332.1
2,4,6,170.4
2,5,1,254.0
2,5,3,301.2
2,5,4,417.8
2,5,6,359.8
2,6,1,136.3
2,6,3,208.9
2,6,4,219.5
2,6,5,539.7
3,1,2,26.8
3,1,4,35.8
3,1,5,51.8
3,1,6,69.6
3,2,1,61.6
3,2,4,59.1
3,2,5,172.7
3,2,6,113.6
3,4,1,63.8
3,4,2,97.3
3,4,5,287.8
3,4,6,105.3
3,5,1,128.2
3,5,2,163.9
3,5,4,332.1
3,5,6,392.5
3,6,1,105.3
3,6,2,142.3
3,6,4,137.8
3,6,5,417.8
4,1,2,90.5
4,1,3,79.9
4,1,5,77.1
4,1,6,55.1
4,2,1,142.3
4,2,3,208.9
4,2,5,231.3
4,2,6,145.5
4,3,1,127.0
4,3,2,269.8
4,3,5,315.9
4,3,6,175.0
4,5,1,134.9
4,5,2,294.4
4,5,3,269.8
4,5,6,301.2
4,6,1,91.2
4,6,2,134.9
4,6,3,145.5
4,6,5,359.8
5,1,2,147.2
5,1,3,105.3
5,1,4,168.2
5,1,6,185.0
5,2,1,392.5
5,2,3,350.1
5,2,4,370.1
5,2,6,462.6
5,3,1,159.9
5,3,2,431.8
5,3,4,392.5
5,3,6,431.8
5,4,1,340.8
5,4,2,563.2
5,4,3,681.7
5,4,6,719.6
5,6,1,287.8
5,6,2,647.7
5,6,3,647.7
5,6,4,294.4
6,1,2,179.9
6,1,3,235.5
6,1,4,208.9
6,1,5,681.7
6,2,1,223.3
6,2,3,281.6
6,2,4,381.0
6,2,5,719.6
6,3,1,264.3
6,3,2,275.6
6,3,4,404.8
6,3,5,925.2
6,4,1,287.8
6,4,2,315.9
6,4,3,404.8
6,4,5,681.7
6,5,1,681.7
6,5,2,809.6
6,5,3,719.6
6,5,4,588.8
