b1,b2,b3,o
1,2,3,13.4
1,2,4,9.2
1,2,5,27.7
1,2,6,31.4
1,3,2,18.6
1,3,4,11.4
1,3,5,14.9
1,3,6,19.8
1,4,2,13.2
1,4,3,19.8
1,4,5,18.3
1,4,6,14.8
1,5,2,46.3
1,5,3,26.7
1,5,4,31.1
1,5,6,28.3
1,6,2,79.7
1,6,3,49.2
1,6,4,35.2
1,6,5,44.4
2,1,3,129.8
2,1,4,140.5
2,1,5,251.4
2,1,6,330.6
2,3,1,208.8
2,3,4,446.3
2,3,5,892.7
2,3,6,1231.0
2,4,1,247.9
2,4,3,793.5
2,4,5,850.2
2,4,6,830.4
2,5,1,686.7
2,5,3,1190.0
2,5,4,1082.0
2,5,6,1785.0
2,6,1,850.2
2,6,3,1552.0
2,6,4,965.1
2,6,5,871.0
3,1,2,92.2
3,1,4,61.0
3,1,5,59.4
3,1,6,85.8
3,2,1,173.3
3,2,4,379.9
3,2,5,533.0
3,2,6,776.3
3,4,1,124.4
3,4,2,274.7
3,4,5,244.5
3,4,6,176.7
3,5,1,143.4
3,5,2,401.2
3,5,4,371.9
3,5,6,327.6
3,6,1,302.6
3,6,2,649.2
3,6,4,375.9
3,6,5,549.4
4,1,2,90.1
4,1,3,114.4
4,1,5,80.2
4,1,6,64.3
4,2,1,217.7
4,2,3,517.5
4,2,5,489.1
4,2,6,405.8
4,3,1,170.0
4,3,2,324.6
4,3,5,276.8
4,3,6,249.7
4,5,1,140.5
4,5,2,330.6
4,5,3,343.3
4,5,6,166.0
4,6,1,153.2
4,6,2,383.9
4,6,3,340.1
4,6,5,253.2
5,1,2,266.5
5,1,3,138.4
5,1,4,193.0
5,1,6,117.4
5,2,1,517.5
5,2,3,661.3
5,2,4,728.8
5,2,6,1151.0
5,3,1,211.3
5,3,2,714.2
5,3,4,743.9
5,3,6,811.6
5,4,1,274.7
5,4,2,661.3
5,4,3,811.6
5,4,6,405.8
5,6,1,194.0
5,6,2,1082.0
5,6,3,776.3
5,6,4,575.9
6,1,2,392.4
6,1,3,346.7
6,1,4,166.8
6,1,5,151.9
6,2,1,759.8
6,2,3,1373.0
6,2,4,1020.0
6,2,5,1373.0
6,3,1,673.7
6,3,2,965.1
6,3,4,793.5
6,3,5,939.7
6,4,1,278.9
6,4,2,1020.0
6,4,3,915.6
6,4,5,661.3
6,5,1,205.2
6,5,2,2550.0
6,5,3,1020.0
6,5,4,759.8
