b1,b2,b3,o
1,2,3,18.5
1,2,4,10.7
1,2,5,18.7
1,2,6,6.8
1,3,2,41.0
1,3,4,58.5
1,3,5,92.8
1,3,6,48.7
1,4,2,15.3
1,4,3,77.9
1,4,5,43.7
1,4,6,13.3
1,5,2,36.4
1,5,3,100.0
1,5,4,112.8
1,5,6,29.8
1,6,2,9.5
1,6,3,38.7
1,6,4,18.9
1,6,5,27.0
2,1,3,129.3
2,1,4,89.3
2,1,5,70.4
2,1,6,36.2
2,3,1,274.6
2,3,4,334.7
2,3,5,468.6
2,3,6,362.1
2,4,1,209.6
2,4,3,419.2
2,4,5,423.7
2,4,6,194.2
2,5,1,191.4
2,5,3,538.2
2,5,4,765.9
2,5,6,204.2
2,6,1,68.5
2,6,3,352.4
2,6,4,187.8
2,6,5,182.7
3,1,2,331.9
3,1,4,463.1
3,1,5,362.1
3,1,6,463.1
3,2,1,497.8
3,2,4,308.7
3,2,5,340.4
3,2,6,642.4
3,4,1,796.6
3,4,2,652.9
3,4,5,765.9
3,4,6,652.9
3,5,1,737.6
3,5,2,485.7
3,5,4,1138.0
3,5,6,1327.0
3,6,1,686.7
3,6,2,926.3
3,6,4,711.2
3,6,5,1327.0
4,1,2,199.1
4,1,3,358.8
4,1,5,316.1
4,1,6,146.4
4,2,1,263.7
4,2,3,447.5
4,2,5,531.0
4,2,6,198.1
4,3,1,812.8
4,3,2,971.4
4,3,5,1106.0
4,3,6,479.8
4,5,1,329.1
4,5,2,457.8
4,5,3,504.1
4,5,6,215.3
4,6,1,132.7
4,6,2,190.5
4,6,3,362.1
4,6,5,244.3
5,1,2,169.4
5,1,3,423.7
5,1,4,468.6
5,1,6,136.8
5,2,1,270.9
5,2,3,737.6
5,2,4,926.3
5,2,6,349.3
5,3,1,971.4
5,3,2,1327.0
5,3,4,1531.0
5,3,6,698.7
5,4,1,491.7
5,4,2,603.5
5,4,3,812.8
5,4,6,437.7
5,6,1,158.6
5,6,2,267.3
5,6,3,1106.0
5,6,4,642.4
6,1,2,26.1
6,1,3,122.5
6,1,4,65.9
6,1,5,68.7
6,2,1,44.6
6,2,3,204.2
6,2,4,134.1
6,2,5,172.4
6,3,1,474.1
6,3,2,642.4
6,3,4,926.3
6,3,5,995.7
6,4,1,118.1
6,4,2,178.6
6,4,3,561.0
6,4,5,379.3
6,5,1,108.5
6,5,2,225.0
6,5,3,781.0
6,5,4,442.5
