b1,b2,b3,o
1,2,3,17.2
1,2,4,13.6
1,2,5,10.7
1,2,6,72.4
1,3,2,25.8
1,3,4,29.6
1,3,5,27.2
1,3,6,92.5
1,4,2,18.9
1,4,3,34.0
1,4,5,19.5
1,4,6,82.4
1,5,2,16.3
1,5,3,36.4
1,5,4,25.1
1,5,6,68.3
1,6,2,169.2
1,6,3,213.4
1,6,4,195.7
1,6,5,164.3
2,1,3,43.7
2,1,4,37.1
2,1,5,27.4
2,1,6,153.9
2,3,1,75.0
2,3,4,145.9
2,3,5,130.1
2,3,6,382.7
2,4,1,64.4
2,4,3,166.9
2,4,5,96.3
2,4,6,355.5
2,5,1,42.6
2,5,3,107.2
2,5,4,101.1
2,5,6,197.1
2,6,1,375.9
2,6,3,602.6
2,6,4,685.2
2,6,5,620.2
3,1,2,71.3
3,1,4,120.0
3,1,5,98.0
3,1,6,320.6
3,2,1,91.5
3,2,4,160.9
3,2,5,130.1
3,2,6,454.3
3,4,1,146.2
3,4,2,202.3
3,4,5,209.2
3,4,6,422.7
3,5,1,145.2
3,5,2,162.4
3,5,4,272.3
3,5,6,442.5
3,6,1,638.8
3,6,2,658.6
3,6,4,894.4
3,6,5,965.5
4,1,2,55.4
4,1,3,108.6
4,1,5,45.8
4,1,6,208.2
4,2,1,93.2
4,2,3,190.9
4,2,5,91.0
4,2,6,344.0
4,3,1,164.3
4,3,2,238.6
4,3,5,215.6
4,3,6,456.8
4,5,1,55.2
4,5,2,81.0
4,5,3,168.9
4,5,6,174.4
4,6,1,461.7
4,6,2,480.0
4,6,3,615.7
4,6,5,369.4
5,1,2,31.7
5,1,3,81.7
5,1,4,57.4
5,1,6,147.0
5,2,1,46.9
5,2,3,120.3
5,2,4,91.9
5,2,6,221.8
5,3,1,165.3
5,3,2,204.7
5,3,4,243.4
5,3,6,491.1
5,4,1,74.1
5,4,2,89.5
5,4,3,196.2
5,4,6,182.3
5,6,1,283.2
5,6,2,395.2
5,6,3,679.7
5,6,4,384.4
6,1,2,574.1
6,1,3,894.4
6,1,4,1049.0
6,1,5,841.2
6,2,1,913.6
6,2,3,1180.0
6,2,4,944.1
6,2,5,1089.0
6,3,1,1490.0
6,3,2,1603.0
6,3,4,1023.0
6,3,5,1666.0
6,4,1,1213.0
6,4,2,1490.0
6,4,3,1544.0
6,4,5,885.1
6,5,1,720.0
6,5,2,1196.0
6,5,3,1517.0
6,5,4,562.7
