b1,b2,b3,o
1,2,3,59.4
1,2,4,152.0
1,2,5,120.2
1,2,6,254.5
1,3,2,33.1
1,3,4,16.3
1,3,5,7.8
1,3,6,25.3
1,4,2,155.3
1,4,3,50.1
1,4,5,59.5
1,4,6,140.8
1,5,2,110.4
1,5,3,20.3
1,5,4,56.4
1,5,6,71.3
1,6,2,444.8
1,6,3,121.9
1,6,4,286.9
1,6,5,196.0
2,1,3,251.2
2,1,4,575.1
2,1,5,473.9
2,1,6,904.2
2,3,1,267.4
2,3,4,501.6
2,3,5,306.8
2,3,6,677.1
2,4,1,892.5
2,4,3,904.2
2,4,5,892.5
2,4,6,961.2
2,5,1,648.3
2,5,3,441.9
2,5,4,892.5
2,5,6,886.7
2,6,1,1402.0
2,6,3,1561.0
2,6,4,1510.0
2,6,5,1544.0
3,1,2,38.8
3,1,4,17.1
3,1,5,7.7
3,1,6,24.6
3,2,1,120.3
3,2,4,193.8
3,2,5,109.9
3,2,6,229.8
3,4,1,34.5
3,4,2,137.7
3,4,5,24.0
3,4,6,49.2
3,5,1,11.8
3,5,2,64.4
3,5,4,22.4
3,5,6,17.5
3,6,1,71.2
3,6,2,241.9
3,6,4,97.7
3,6,5,45.2
4,1,2,501.6
4,1,3,160.2
4,1,5,201.2
4,1,6,339.3
4,2,1,904.2
4,2,3,823.0
4,2,5,1041.0
4,2,6,1126.0
4,3,1,172.0
4,3,2,595.0
4,3,5,130.7
4,3,6,255.4
4,5,1,218.8
4,5,2,561.0
4,5,3,138.8
4,5,6,260.3
4,6,1,704.8
4,6,2,1360.0
4,6,3,456.6
4,6,5,539.0
5,1,2,261.3
5,1,3,48.0
5,1,4,110.3
5,1,6,153.5
5,2,1,667.2
5,2,3,422.9
5,2,4,813.3
5,2,6,928.7
5,3,1,38.9
5,3,2,228.7
5,3,4,114.5
5,3,6,78.2
5,4,1,301.4
5,4,2,799.1
5,4,3,168.6
5,4,6,335.2
5,6,1,265.3
5,6,2,759.4
5,6,3,130.9
5,6,4,428.1
6,1,2,1117.0
6,1,3,475.6
6,1,4,1477.0
6,1,5,735.0
6,2,1,1992.0
6,2,3,1462.0
6,2,4,2147.0
6,2,5,2545.0
6,3,1,400.7
6,3,2,1261.0
6,3,4,843.2
6,3,5,223.8
6,4,1,1561.0
6,4,2,1909.0
6,4,3,974.8
6,4,5,1003.0
6,5,1,704.8
6,5,2,1808.0
6,5,3,239.4
6,5,4,922.4
