b1,b2,b3,o
1,2,3,20.2
1,2,4,8.2
1,2,5,43.6
1,2,6,87.1
1,3,2,29.9
1,3,4,15.9
1,3,5,66.4
1,3,6,106.7
1,4,2,5.1
1,4,3,8.3
1,4,5,12.5
1,4,6,23.4
1,5,2,90.9
1,5,3,85.2
1,5,4,47.0
1,5,6,292.3
1,6,2,110.4
1,6,3,165.2
1,6,4,102.1
1,6,5,292.3
2,1,3,186.3
2,1,4,61.5
2,1,5,275.4
2,1,6,301.6
2,3,1,452.5
2,3,4,220.9
2,3,5,463.5
2,3,6,826.3
2,4,1,81.9
2,4,3,271.5
2,4,5,322.1
2,4,6,413.1
2,5,1,575.9
2,5,3,487.3
2,5,4,575.9
2,5,6,575.9
2,6,1,678.7
2,6,3,1187.0
2,6,4,543.0
2,6,5,1357.0
3,1,2,250.0
3,1,4,126.7
3,1,5,163.8
3,1,6,358.5
3,2,1,513.6
3,2,4,327.6
3,2,5,380.1
3,2,6,452.5
3,4,1,191.9
3,4,2,339.3
3,4,5,275.4
3,4,6,613.0
3,5,1,452.5
3,5,2,513.6
3,5,4,703.9
3,5,6,1267.0
3,6,1,1000.0
3,6,2,863.8
3,6,4,1461.0
3,6,5,1727.0
4,1,2,15.7
4,1,3,27.1
4,1,5,31.0
4,1,6,56.0
4,2,1,33.3
4,2,3,111.7
4,2,5,106.7
4,2,6,139.7
4,3,1,69.6
4,3,2,243.6
4,3,5,339.3
4,3,6,431.9
4,5,1,42.2
4,5,2,74.5
4,5,3,92.7
4,5,6,162.4
4,6,1,174.3
4,6,2,322.1
4,6,3,527.9
4,6,5,292.3
5,1,2,223.5
5,1,3,202.1
5,1,4,163.8
5,1,6,404.3
5,2,1,791.9
5,2,3,613.0
5,2,4,513.6
5,2,6,863.8
5,3,1,558.9
5,3,2,613.0
5,3,4,678.7
5,3,6,1187.0
5,4,1,181.0
5,4,2,292.3
5,4,3,463.5
5,4,6,500.1
5,6,1,703.9
5,6,2,1000.0
5,6,3,1727.0
5,6,4,826.3
6,1,2,395.9
6,1,3,513.6
6,1,4,365.4
6,1,5,1267.0
6,2,1,500.1
6,2,3,760.2
6,2,4,791.9
6,2,5,1461.0
6,3,1,1267.0
6,3,2,1583.0
6,3,4,1187.0
6,3,5,2715.0
6,4,1,452.5
6,4,2,1187.0
6,4,3,1900.0
6,4,5,1727.0
6,5,1,1583.0
6,5,2,3167.0
6,5,3,2111.0
6,5,4,826.3
