b1,b2,b3,o
1,2,3,9.9
1,2,4,17.6
1,2,5,61.5
1,2,6,36.2
1,3,2,7.8
1,3,4,9.1
1,3,5,32.5
1,3,6,17.8
1,4,2,26.6
1,4,3,23.0
1,4,5,83.4
1,4,6,47.8
1,5,2,111.1
1,5,3,92.9
1,5,4,165.9
1,5,6,188.4
1,6,2,90.4
1,6,3,74.0
1,6,4,132.4
1,6,5,246.3
2,1,3,35.1
2,1,4,54.4
2,1,5,132.6
2,1,6,89.7
2,3,1,54.0
2,3,4,92.5
2,3,5,227.9
2,3,6,161.4
2,4,1,128.8
2,4,3,165.0
2,4,5,482.5
2,4,6,253.5
2,5,1,492.6
2,5,3,426.0
2,5,4,727.6
2,5,6,733.2
2,6,1,365.2
2,6,3,437.9
2,6,4,508.5
2,6,5,1074.0
3,1,2,15.5
3,1,4,17.9
3,1,5,42.9
3,1,6,29.1
3,2,1,46.8
3,2,4,61.3
3,2,5,129.2
3,2,6,103.3
3,4,1,44.3
3,4,2,64.1
3,4,5,115.0
3,4,6,83.9
3,5,1,185.1
3,5,2,207.8
3,5,4,298.3
3,5,6,354.2
3,6,1,112.0
3,6,2,249.5
3,6,4,186.1
3,6,5,420.3
4,1,2,106.1
4,1,3,79.6
4,1,5,162.8
4,1,6,139.3
4,2,1,175.1
4,2,3,224.6
4,2,5,463.6
4,2,6,247.6
4,3,1,93.4
4,3,2,193.4
4,3,5,347.7
4,3,6,217.9
4,5,1,291.9
4,5,2,456.9
4,5,3,448.2
4,5,6,411.2
4,6,1,292.8
4,6,2,350.3
4,6,3,395.7
4,6,5,569.8
5,1,2,407.7
5,1,3,312.1
5,1,4,450.4
5,1,6,487.5
5,2,1,711.1
5,2,3,546.7
5,2,4,822.5
5,2,6,844.5
5,3,1,431.9
5,3,2,566.4
5,3,4,583.8
5,3,6,955.4
5,4,1,750.7
5,4,2,884.0
5,4,3,867.7
5,4,6,769.0
5,6,1,744.7
5,6,2,1126.0
5,6,3,995.6
5,6,4,1074.0
6,1,2,422.2
6,1,3,247.6
6,1,4,606.3
6,1,5,936.5
6,2,1,583.8
6,2,3,587.5
6,2,4,945.8
6,2,5,1028.0
6,3,1,247.6
6,3,2,666.1
6,3,4,514.0
6,3,5,1087.0
6,4,1,727.6
6,4,2,794.8
6,4,3,690.4
6,4,5,1212.0
6,5,1,975.1
6,5,2,1182.0
6,5,3,1017.0
6,5,4,1182.0
