b1,b2,b3,o
1,2,3,11.2
1,2,4,28.1
1,2,5,28.7
1,2,6,13.9
1,3,2,10.8
1,3,4,14.4
1,3,5,14.8
1,3,6,9.0
1,4,2,68.6
1,4,3,31.2
1,4,5,75.7
1,4,6,26.0
1,5,2,63.2
1,5,3,43.3
1,5,4,92.5
1,5,6,40.2
1,6,2,28.7
1,6,3,16.9
1,6,4,41.2
1,6,5,38.9
2,1,3,100.8
2,1,4,140.4
2,1,5,173.6
2,1,6,117.9
2,3,1,192.3
2,3,4,263.1
2,3,5,357.1
2,3,6,342.4
2,4,1,438.6
2,4,3,438.6
2,4,5,694.4
2,4,6,454.5
2,5,1,403.2
2,5,3,657.9
2,5,4,735.3
2,5,6,675.7
2,6,1,352.1
2,6,3,520.8
2,6,4,641.0
2,6,5,892.9
3,1,2,55.8
3,1,4,61.7
3,1,5,52.8
3,1,6,36.8
3,2,1,157.2
3,2,4,227.2
3,2,5,242.7
3,2,6,255.1
3,4,1,165.5
3,4,2,245.1
3,4,5,255.1
3,4,6,227.2
3,5,1,133.6
3,5,2,263.1
3,5,4,316.4
3,5,6,157.2
3,6,1,65.9
3,6,2,217.4
3,6,4,154.3
3,6,5,162.3
4,1,2,67.0
4,1,3,337.8
4,1,5,362.3
4,1,6,65.7
4,2,1,625.0
4,2,3,510.2
4,2,5,781.2
4,2,6,378.8
4,3,1,347.2
4,3,2,581.4
4,3,5,694.4
4,3,6,581.4
4,5,1,833.3
4,5,2,1388.0
4,5,3,675.7
4,5,6,925.9
4,6,1,76.9
4,6,2,342.4
4,6,3,781.2
4,6,5,1250.0
5,1,2,231.4
5,1,3,142.8
5,1,4,290.7
5,1,6,135.1
5,2,1,500.0
5,2,3,510.2
5,2,4,531.9
5,2,6,462.9
5,3,1,229.3
5,3,2,500.0
5,3,4,490.2
5,3,6,294.1
5,4,1,641.0
5,4,2,714.3
5,4,3,892.9
5,4,6,892.9
5,6,1,189.4
5,6,2,333.3
5,6,3,189.4
5,6,4,446.4
6,1,2,100.4
6,1,3,69.8
6,1,4,170.0
6,1,5,164.4
6,2,1,324.6
6,2,3,403.2
6,2,4,806.4
6,2,5,735.3
6,3,1,151.5
6,3,2,423.7
6,3,4,431.0
6,3,5,438.6
6,4,1,362.3
6,4,2,1250.0
6,4,3,1190.0
6,4,5,1087.0
6,5,1,308.6
6,5,2,757.6
6,5,3,531.9
6,5,4,609.7
