b1,b2,b3,o
1,2,3,34.0
1,2,4,14.8
1,2,5,28.0
1,2,6,31.7
1,3,2,51.1
1,3,4,25.1
1,3,5,37.1
1,3,6,50.5
1,4,2,17.7
1,4,3,27.1
1,4,5,19.0
1,4,6,23.5
1,5,2,66.5
1,5,3,56.3
1,5,4,33.8
1,5,6,65.5
1,6,2,93.0
1,6,3,116.6
1,6,4,76.1
1,6,5,112.0
2,1,3,120.7
2,1,4,59.5
2,1,5,104.1
2,1,6,143.6
2,3,1,259.3
2,3,4,208.9
2,3,5,239.3
2,3,6,318.2
2,4,1,84.8
2,4,3,194.4
2,4,5,100.7
2,4,6,67.6
2,5,1,239.3
2,5,3,329.4
2,5,4,218.7
2,5,6,254.5
2,6,1,239.3
2,6,3,466.7
2,6,4,133.9
2,6,5,250.0
3,1,2,127.2
3,1,4,81.8
3,1,5,88.6
3,1,6,169.7
3,2,1,178.3
3,2,4,168.7
3,2,5,160.0
3,2,6,311.1
3,4,1,96.9
3,4,2,109.3
3,4,5,83.5
3,4,6,98.9
3,5,1,145.8
3,5,2,187.9
3,5,4,136.6
3,5,6,165.7
3,6,1,264.1
3,6,2,318.2
3,6,4,241.4
3,6,5,218.7
4,1,2,36.1
4,1,3,75.2
4,1,5,26.7
4,1,6,37.9
4,2,1,70.8
4,2,3,186.7
4,2,5,80.9
4,2,6,59.4
4,3,1,120.1
4,3,2,205.9
4,3,5,124.4
4,3,6,150.5
4,5,1,37.5
4,5,2,59.8
4,5,3,122.8
4,5,6,34.8
4,6,1,60.2
4,6,2,64.9
4,6,3,194.4
4,6,5,50.7
5,1,2,151.3
5,1,3,160.9
5,1,4,90.3
5,1,6,123.9
5,2,1,341.5
5,2,3,345.7
5,2,4,237.3
5,2,6,252.2
5,3,1,271.8
5,3,2,411.8
5,3,4,294.7
5,3,6,378.4
5,4,1,108.1
5,4,2,160.9
5,4,3,218.7
5,4,6,77.3
5,6,1,256.9
5,6,2,297.9
5,6,3,354.4
5,6,4,147.3
6,1,2,301.1
6,1,3,518.6
6,1,4,198.6
6,1,5,430.8
6,2,1,437.5
6,2,3,683.0
6,2,4,280.0
6,2,5,595.8
6,3,1,875.1
6,3,2,875.1
6,3,4,622.3
6,3,5,875.1
6,4,1,201.4
6,4,2,178.3
6,4,3,571.5
6,4,5,156.4
6,5,1,459.0
6,5,2,474.6
6,5,3,651.2
6,5,4,193.1
