b1,b2,b3,o
1,2,3,9.1
1,2,4,25.8
1,2,5,38.8
1,2,6,22.8
1,3,2,7.7
1,3,4,12.0
1,3,5,18.6
1,3,6,9.6
1,4,2,34.2
1,4,3,23.7
1,4,5,44.6
1,4,6,28.0
1,5,2,65.1
1,5,3,37.4
1,5,4,71.9
1,5,6,47.9
1,6,2,31.5
1,6,3,19.4
1,6,4,32.6
1,6,5,52.9
2,1,3,104.2
2,1,4,172.3
2,1,5,252.2
2,1,6,232.0
2,3,1,217.5
2,3,4,276.2
2,3,5,424.5
2,3,6,580.1
2,4,1,316.4
2,4,3,483.4
2,4,5,395.5
2,4,6,386.7
2,5,1,362.5
2,5,3,543.8
2,5,4,483.4
2,5,6,527.4
2,6,1,580.1
2,6,3,916.0
2,6,4,483.4
2,6,5,669.4
3,1,2,69.0
3,1,4,52.7
3,1,5,84.9
3,1,6,51.9
3,2,1,217.5
3,2,4,241.7
3,2,5,271.9
3,2,6,435.1
3,4,1,175.8
3,4,2,245.1
3,4,5,458.0
3,4,6,334.7
3,5,1,220.3
3,5,2,285.3
3,5,4,725.1
3,5,6,470.3
3,6,1,112.2
3,6,2,245.1
3,6,4,212.2
3,6,5,561.4
4,1,2,114.5
4,1,3,87.4
4,1,5,137.0
4,1,6,95.6
4,2,1,185.1
4,2,3,756.7
4,2,5,916.0
4,2,6,497.2
4,3,1,202.3
4,3,2,669.4
4,3,5,725.1
4,3,6,191.2
4,5,1,348.0
4,5,2,621.5
4,5,3,791.1
4,5,6,669.4
4,6,1,271.9
4,6,2,386.7
4,6,3,207.1
4,6,5,696.1
5,1,2,191.2
5,1,3,156.7
5,1,4,248.6
5,1,6,183.2
5,2,1,414.3
5,2,3,395.5
5,2,4,600.1
5,2,6,483.4
5,3,1,220.3
5,3,2,446.2
5,3,4,828.7
5,3,6,916.0
5,4,1,600.1
5,4,2,828.7
5,4,3,1023.0
5,4,6,791.1
5,6,1,252.2
5,6,2,386.7
5,6,3,580.1
5,6,4,621.5
6,1,2,106.1
6,1,3,69.6
6,1,4,134.9
6,1,5,96.1
6,2,1,290.0
6,2,3,386.7
6,2,4,527.4
6,2,5,511.8
6,3,1,152.6
6,3,2,446.2
6,3,4,424.5
6,3,5,404.7
6,4,1,404.7
6,4,2,395.5
6,4,3,370.3
6,4,5,916.0
6,5,1,150.0
6,5,2,543.8
6,5,3,386.7
6,5,4,543.8
