b1,b2,b3,o
1,2,3,28.3
1,2,4,71.1
1,2,5,91.4
1,2,6,134.0
1,3,2,9.2
1,3,4,6.4
1,3,5,8.4
1,3,6,29.2
1,4,2,75.8
1,4,3,31.6
1,4,5,66.1
1,4,6,103.3
1,5,2,100.6
1,5,3,31.5
1,5,4,67.6
1,5,6,148.8
1,6,2,223.7
1,6,3,129.5
1,6,4,301.9
1,6,5,261.3
2,1,3,114.3
2,1,4,349.4
2,1,5,518.3
2,1,6,740.5
2,3,1,219.0
2,3,4,307.9
2,3,5,398.7
2,3,6,971.9
2,4,1,723.3
2,4,3,598.1
2,4,5,971.9
2,4,6,723.3
2,5,1,758.6
2,5,3,527.1
2,5,4,863.9
2,5,6,1110.0
2,6,1,1072.0
2,6,3,379.3
2,6,4,706.8
2,6,5,1036.0
3,1,2,16.2
3,1,4,9.1
3,1,5,9.9
3,1,6,29.4
3,2,1,159.5
3,2,4,152.4
3,2,5,157.8
3,2,6,485.9
3,4,1,22.9
3,4,2,109.1
3,4,5,30.2
3,4,6,61.3
3,5,1,33.1
3,5,2,85.9
3,5,4,52.0
3,5,6,76.0
3,6,1,215.9
3,6,2,555.4
3,6,4,248.8
3,6,5,186.2
4,1,2,431.9
4,1,3,122.4
4,1,5,263.5
4,1,6,370.2
4,2,1,723.3
4,2,3,272.8
4,2,5,740.5
4,2,6,706.8
4,3,1,114.7
4,3,2,431.9
4,3,5,176.7
4,3,6,330.8
4,5,1,246.8
4,5,2,888.6
4,5,3,311.0
4,5,6,598.1
4,6,1,840.6
4,6,2,1003.0
4,6,3,840.6
4,6,5,1003.0
5,1,2,420.3
5,1,3,88.6
5,1,4,248.8
5,1,6,314.1
5,2,1,501.6
5,2,3,414.7
5,2,4,676.1
5,2,6,942.5
5,3,1,106.1
5,3,2,388.7
5,3,4,244.9
5,3,6,409.2
5,4,1,393.7
5,4,2,555.4
5,4,3,327.4
5,4,6,676.1
5,6,1,1110.0
5,6,2,1244.0
5,6,3,740.5
5,6,4,1003.0
6,1,2,777.5
6,1,3,758.6
6,1,4,971.9
6,1,5,1110.0
6,2,1,971.9
6,2,3,942.5
6,2,4,1196.0
6,2,5,1555.0
6,3,1,942.5
6,3,2,863.9
6,3,4,1072.0
6,3,5,971.9
6,4,1,1413.0
6,4,2,1637.0
6,4,3,1943.0
6,4,5,1196.0
6,5,1,1352.0
6,5,2,2073.0
6,5,3,1003.0
6,5,4,863.9
