race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260926,19,6,5,1,2.0,ok,0.2742960393806705,6.74,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,19,6,5,2,5.8,ok,0.24031971480060385,6.78,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,19,6,5,3,2.5,ok,0.2921530361218545,6.79,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,19,6,5,4,17.4,ok,0.030267992436536863,6.76,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,19,6,5,5,4.3,ok,0.15400365886199188,6.8,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,19,6,5,6,,zero_pool,0.008959558398342445,6.85,2026-09-26 17:46:00,2026-09-26 17:41:10,289.9,0.076414,173831,21.0,2.0,26.0,2.0,9,3,3e802236afe076be,455d84c90bccdcfb,ok,0d36c411461e4124,2026-09-26 17:41:29,ok,1.3356
20260926,20,7,12,1,2.0,ok,0.41629620108475096,6.87,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,20,7,12,2,21.7,ok,0.20554146802193005,6.9,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,20,7,12,3,6.3,ok,0.17966607075103308,6.87,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,20,7,12,4,27.1,ok,0.06451391588480158,6.88,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,20,7,12,5,12.0,ok,0.113214448156759,6.88,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,20,7,12,6,1.9,ok,0.020767896100725273,6.98,2026-09-26 17:54:00,2026-09-26 17:42:09,710.9,0.10751,173831,21.0,3.0,23.0,3.0,4,2,45501a5c1148995f,c7f75d5ef93328cf,ok,0471b2f6e4bea12e,2026-09-26 17:42:29,ok,1.3356
20260926,19,6,3,1,1.8,ok,0.2891209280317699,6.74,2026-09-26 17:46:00,2026-09-26 17:43:09,170.9,0.090338,173831,21.0,2.0,26.0,2.0,9,3,b73f77afca360517,252b77b026a9da36,ok,be93ae5085d81706,2026-09-26 17:43:31,ok,1.3358
