race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260926,21,2,8,1,1.3,ok,0.4611226276214952,6.74,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,8,2,33.7,ok,0.08497549011029408,6.75,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,8,3,9.0,ok,0.09802407053218856,6.7,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,8,4,2.3,ok,0.31751632293052884,6.76,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,8,5,45.0,ok,0.0136000107723304,6.78,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,8,6,67.5,ok,0.024761478033162854,6.84,2026-09-26 09:10:00,2026-09-26 09:02:09,470.8,0.173098,085831,21.3,1.0,25.6,1.0,11,3,d6f5a8441ec5a0b6,4374ce0095627e88,ok,563aecd4ce9b92a1,2026-09-26 09:02:28,ok,1.3365
20260926,21,2,5,1,1.4,ok,0.48148722709067665,6.74,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
20260926,21,2,5,2,19.3,ok,0.08815490401144244,6.75,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
20260926,21,2,5,3,9.0,ok,0.09365259235127046,6.7,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
20260926,21,2,5,4,2.2,ok,0.305520031979834,6.76,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
20260926,21,2,5,5,51.5,ok,0.011126795964169033,6.78,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
20260926,21,2,5,6,51.5,ok,0.02005844860260734,6.84,2026-09-26 09:10:00,2026-09-26 09:05:08,291.8,0.176962,085831,21.3,1.0,25.6,1.0,11,3,95620d0d6e5cf715,bf8d2bc2fc16e561,ok,7f1e44da867b61c4,2026-09-26 09:05:29,ok,1.3372
