race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260926,19,8,8,1,1.0,ok,0.5478063612980658,6.78,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,8,2,6.2,ok,0.09304791470135462,6.78,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,8,3,50.2,ok,0.016179824458312907,6.75,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,8,4,25.1,ok,0.06808257200252485,6.79,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,8,5,5.3,ok,0.254294317149571,6.82,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,8,6,75.3,ok,0.020589010390170682,6.86,2026-09-26 18:46:00,2026-09-26 18:38:10,469.9,0.104475,183505,21.0,1.0,26.0,1.0,9,2,a66190fb2f91b6da,d76a0dfb9ec1058f,ok,6e07014dbc83ea12,2026-09-26 18:38:31,ok,1.3368
20260926,19,8,5,1,1.3,ok,0.5588375983400504,6.78,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
20260926,19,8,5,2,5.3,ok,0.09810174080542401,6.78,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
20260926,19,8,5,3,25.9,ok,0.013635378905944875,6.75,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
20260926,19,8,5,4,30.2,ok,0.06934166499138729,6.79,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
20260926,19,8,5,5,3.8,ok,0.24087482094319243,6.82,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
20260926,19,8,5,6,18.1,ok,0.019208796014001026,6.86,2026-09-26 18:46:00,2026-09-26 18:41:10,289.9,0.089687,183505,21.0,1.0,26.0,1.0,9,2,8cfbc14b8ebdd2d8,efdaa2dbf05bdbbd,ok,7e17607cadfbe4db,2026-09-26 18:41:30,ok,1.3359
